intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
4767000,0.018991350907736376,0.3810246982655263,0.018991350907736376,0.013566842429182123,1.368785399622404,1.0,0.9406195338724225,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_000743755.1 Blastocystis sp. subtype 4 strain=WR1, ASM74375v1",5b7c7851b09ae300a83cf29f75385977,0.3810246982655263,4767000,0,194434000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9252225163952128,0.981258416141322,0.9532404662682674,0.981258416141322,False,6525,6525,480952,Eukaryota;;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp. subtype 4
1616000,0.006438016166750993,0.5279627163781625,0.006318498539892992,0.006809411334187196,2.0649432534678436,2.0,2.164471640150756,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003096855.1 Bacteroides galacturonicus strain=DSM 3978, ASM309685v1",53e67b6e2935b9bea71f93a16a6090a7,0.5379494007989347,1586000,15,161277000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9058042502704012,0.9879169120961756,0.9468605811832884,0.9879169120961756,False,3275,89738,480952,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides galacturonicus
1593000,0.006346385986159859,0.7107623318385651,0.006314514618997725,0.006374856534539829,1.934384858044164,2.0,1.0836251884508634,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_014866905.1 Alistipes putredinis, ASM1486690v1",3551f6387faace158666373d2b631c35,0.7143497757847533,1585000,16,159692000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9055496852684543,0.9934259677610344,0.9494878265147444,0.9934259677610344,False,3066,92804,480952,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis
1569000,0.006250771884673458,0.6318968989126057,0.006250771884673458,0.009362680683311432,2.869980879541109,3.0,1.6542191839720104,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018374495.1 Ruminococcus bicirculans, ASM1837449v1",04efd2021e55889d6ee633f8153c3968,0.6318968989126057,1569000,17,158123000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9052801812868452,0.9910398146033881,0.9481599979451166,0.9910398146033881,False,4503,97307,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bicirculans
1603000,0.006386225195112526,0.37652216268874816,0.006159141704082324,0.005482875630000499,1.7056921086675292,1.0,1.735984330952211,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003481015.1 Clostridium sp. TM06-18 strain=TM06-18, ASM348101v1",a2d51bfc45d608cd4554a79ca73b88c4,0.39040428641013153,1546000,18,156577000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9056608055658377,0.9817264270555565,0.943693616310697,0.9817264270555565,False,2637,99944,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. TM06-18
1526000,0.0060794632861769895,0.6591792656587473,0.0060794632861769895,0.00632079708577987,1.9921363040629096,2.0,1.7631560592913949,/tmp/nxf.XXXXyDMX0D/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437495.1 Prevotella sp. CAG:485, MGS485",f299cd43588a57af02210c250c446ec5,0.6591792656587473,1526000,19,155051000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9047870525996334,0.9918615381712879,0.9483242953854607,0.9918615381712879,False,3040,102984,480952,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:485
1627000,0.0064818392965989265,0.21240220226021442,0.005840428032460988,0.0036822801443803124,1.2080491132332878,1.0,0.5610997171093043,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900624795.1 Bacteroides thetaiotaomicron VPI-5482, 81H8",e0da20d69951195db88e79bdf7097931,0.23572877426832803,1466000,20,153585000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9059247456683631,0.9720628924199256,0.9389938190441444,0.9720628924199256,False,1771,104755,480952,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;Bacteroides thetaiotaomicron VPI-5482
1461000,0.005820508427984654,0.487,0.005820508427984654,0.013346446215006903,4.393566050650239,4.0,2.359929511017652,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_018377675.1 Faecalibacterium sp., ASM1837767v1",d7059d1821f95ad5f2e0d486c6886b76,0.487,1461000,21,152124000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9040151409887112,0.9859913771285024,0.9450032590586068,0.9859913771285024,False,6419,111174,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp.
1600000,0.006374273432426726,0.18125317097919838,0.005693022959336119,0.00693208469868095,2.333100069979006,1.0,3.9104249934750204,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001406235.1 [Ruminococcus] torques strain=2789STDY5834918, 14207_7#41",07abe1a26ac4057caf8cd9e3b7c056cd,0.20294266869609334,1429000,22,150695000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9056275409999708,0.9692126763063922,0.9374201086531815,0.9692126763063922,False,3334,114508,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] torques
1425000,0.005677087275755052,0.642628936558649,0.005609360620535519,0.03066002428516775,10.473011363636363,10.0,4.545772139117838,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008671275.1 Ruminococcus sp., ASM867127v1",b378acf56b865d9ebeea4cb1308f9e67,0.6503879507074395,1408000,23,149287000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9035730028278488,0.9916004505556005,0.9475867266917246,0.9916004505556005,False,14746,129254,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp.
1391000,0.005541633965315985,0.5427233710495513,0.005541633965315985,0.008275254079409171,2.861250898634076,3.0,1.8421187406524868,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905216065.1 uncultured bacterium, ERR260195-mag-bin.6",cc84cea524a3a8633aef8163836ead19,0.5427233710495513,1391000,24,147896000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9031452551892818,0.9880880736352587,0.9456166644122703,0.9880880736352587,False,3980,133234,480952,Bacteria;;;;;;uncultured bacterium
1468000,0.005848395874251521,0.3741144414168937,0.005469923389201184,0.004422478750478218,1.5491624180626367,1.0,1.197816518231393,/tmp/nxf.XXXXyDMX0D/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147765.1 Blautia obeum ATCC 29174 strain=ATCC 29174, ASM2514776v1",aa800a95b7aa246d998085e9b2fb3124,0.4,1373000,25,146523000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9040998706305551,0.9821939500971149,0.943146910363835,0.9821939500971149,False,2127,135361,480952,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum
1405000,0.005597408857849718,0.31196875717895706,0.005410164575772184,0.003927626873367821,1.3910162002945508,1.0,0.7072996199029589,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_012844125.1 Bacteroides eggerthii strain=WCA3-601-WT-5E, ASM1284412v1",af982ac06c87368d2227105e3221045a,0.3227659085688031,1358000,26,145165000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9033226147327393,0.9780709190105158,0.9406967668716275,0.9780709190105158,False,1889,137250,480952,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii
3727000,0.014848073176659005,0.03639784066743007,0.005318534395181049,0.006345747600592159,2.2861423220973784,1.0,2.862215902910804,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",f1e29b0b106063a5c1fb67e891611659,0.10161404656742462,1335000,27,143830000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9207683742359476,0.9561554500396605,0.938461912137804,0.9561554500396605,False,3052,140302,480952,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
1276000,0.005083483062360314,0.6893939393939394,0.00507551522056978,0.007054758063174704,2.663265306122449,2.0,1.836858970154613,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003525415.1 Oscillibacter sp., ASM352541v1",0826e042e9b3d132db361688a2666742,0.6904761904761905,1274000,28,142556000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.901618412609203,0.9927640751382262,0.9471912438737146,0.9927640751382262,False,3393,143695,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Oscillibacter;Oscillibacter sp.
1338000,0.0053304861578668495,0.3385680063880756,0.005067547378779247,0.004362181673015187,1.64937106918239,1.0,1.4113253441667999,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900066985.1 uncultured Lachnospira sp., 14207_7#90",fd5e6758a141d0dfd0f9c8e95574d2c8,0.35613521426670214,1272000,29,141284000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9024575869327442,0.9799595185408554,0.9412085527367998,0.9799595185408554,False,2098,145793,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;uncultured Lachnospira sp.
1283000,0.005111370508627181,0.2932405566600398,0.00470102665641471,0.004083567590944626,1.664406779661017,1.0,2.37984209074955,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905199575.1 Ruminococcaceae bacterium, ERR1430559-mag-bin.26",db2ac4374c651be32f61e6b3fb7755ea,0.3188369781312127,1180000,30,140104000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9017151367149631,0.9778360685160123,0.9397756026154878,0.9778360685160123,False,1964,147757,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;;Oscillospiraceae bacterium
1262000,0.0050277081698265795,0.42758620689655175,0.004693058814624177,0.003873567424607861,1.5814940577249577,1.0,1.0794722074092986,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020537245.1 [Ruminococcus] lactaris strain=MSK.16.42, ASM2053724v1",e6c322cd7df0c9c994f9d8ca6196cc1c,0.45807622504537204,1178000,31,138926000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9014233938262867,0.9848083463354886,0.9431158700808877,0.9848083463354886,False,1863,149620,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] lactaris
1173000,0.004673139210147843,0.3640625,0.00464126784298571,0.004597132354164241,1.8978540772532189,1.0,2.5502410279412735,/tmp/nxf.XXXXyDMX0D/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545925.1 uncultured Clostridiales bacterium, UMGS830",4b857dddb16cfeb2fb707c915e51ee8b,0.3665625,1165000,32,137761000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9001316932780882,0.9805141896775469,0.9403229414778176,0.9805141896775469,False,2211,151831,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;uncultured Eubacteriales bacterium
1292000,0.005147225796684581,0.27053140096618356,0.004461991402698708,0.0038278248141186645,1.64375,1.0,2.8209763143407334,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003473905.1 Ruminococcus sp. AM12-48 strain=AM12-48, ASM347390v1",48083e98cf5b98feb40dee0adac24c6a,0.3120772946859903,1120000,33,136641000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9018387388543277,0.9774252904366941,0.9396320146455109,0.9774252904366941,False,1841,153672,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus sp. AM12-48
1233000,0.004912174463863846,0.24477410654079568,0.00433848985494544,0.004170894392787638,1.842056932966024,1.0,1.831475089425612,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_014865245.1 Eubacterium sp., ASM1486524v1",fe43443679e3f5a81636cbc359ef2762,0.27714093054619016,1089000,34,135552000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9010125879268376,0.9751525531601802,0.938082570543509,0.9751525531601802,False,2006,155678,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.
1080000,0.00430263456688804,0.3362977602108037,0.004067583234067304,0.003488913654585073,1.643486777668952,1.0,1.003534003729827,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020687525.1 Roseburia sp. CLA-AA-H204 strain=CLA-AA-H204, ASM2068752v1",4e36c9ce3f20436896d0b6b20cca20ed,0.3557312252964427,1021000,35,134531000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.8986749506951315,0.9799377096209049,0.9393063301580182,0.9799377096209049,False,1678,157356,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia sp. CLA-AA-H204
1402000,0.005585457095163919,0.14082462253193961,0.0038644032684087026,0.0026468337796703204,1.3123711340206186,1.0,0.8946297664176895,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_013304615.1 Blautia sp. MSK.20.9 strain=MSK.20.9, ASM1330461v1",b45fc76a3c9e319d7d0cdc5a958f0c0b,0.2035423925667828,970000,36,133561000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.9032847554302024,0.9692687550829188,0.9362767552565605,0.9692687550829188,False,1273,158629,480952,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Blautia;Blautia sp. MSK.20.9
964000,0.003840499743037102,0.747866563227308,0.003840499743037102,0.018511202781150718,9.235477178423237,9.0,4.979371000506238,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_016292645.1 Clostridia bacterium, ASM1629264v1",7a4fde05e6e37a1f0d744023f70506d8,0.747866563227308,964000,37,132597000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.8966749840505347,0.994319514761436,0.9454972494059853,0.994319514761436,False,8903,167532,480952,Bacteria;Firmicutes;Clostridia;;;;Clostridia bacterium
1008000,0.004015792262428837,0.3039619651347068,0.003820580138560769,0.0049381227232655235,2.4765380604796663,2.0,2.057368584263116,/tmp/nxf.XXXXyDMX0D/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905206535.1 uncultured Bacteroides sp., ERR414240-mag-bin.27",8dd54ccd130ff20cfa7e8328bd148e6e,0.31949286846275754,959000,38,131638000,ERR479483_2.fastq.gz,ERR479483,24518cf7,251009000,51,DNA,1000,251009,True,0.8974600439112346,0.9778754707506245,0.9376677573309296,0.9778754707506245,False,2375,169907,480952,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uncultured Bacteroides sp.
