intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
5477000,0.021919134920539634,0.14932657178690223,0.021919134920539634,0.02491727294927877,2.7757896658754793,2.0,3.972671609961528,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",f1e29b0b106063a5c1fb67e891611659,0.14932657178690223,5477000,0,206137000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.927827254741869,0.9633999283988639,0.9456135915703665,0.9633999283988639,False,15203,15203,610139,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Eimeriidae;Cyclospora;Cyclospora cayetanensis
2127000,0.008512324260724447,0.6018438490348603,0.008360247005478784,0.014544226807334066,4.2479655337482045,4.0,2.9618245910820185,/tmp/nxf.XXXXgYAKPa/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003478445.1 Roseburia sp. AM59-24XD strain=AM59-24XD, ASM347844v1",286c4568e24aad811f0f2b15406ad57d,0.6127917026793431,2089000,13,170015000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9107783720044531,0.9904434043373909,0.950610888170922,0.9904434043373909,False,8874,170527,610139,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003524945
2124000,0.008500318161626106,0.46243814664867294,0.008228179915397022,0.0049414969375830755,1.4664396887159532,1.0,0.8262722587527304,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015555205.1 Parabacteroides johnsonii strain=D43t1_170807_H1, ASM1555520v1",05b8ff41faabeac1fd5ea8f48f71c356,0.4777327935222672,2056000,14,167959000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9107531664218124,0.9856200075774338,0.9481865869996231,0.9856200075774338,False,3015,173542,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides johnsonii
2073000,0.008296214476954293,0.5462710941752857,0.00803208029679077,0.006175641943884918,1.8774289985052317,1.0,1.8414817604464468,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_014871025.1 Phocaeicola coprocola, ASM1487102v1",2e7817e4adaad37667c85e98287043cb,0.5642351660315732,2007000,15,165952000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9103192464743586,0.9888414655745624,0.9495803560244604,0.9888414655745624,False,3768,177310,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola coprocola
2000000,0.008004066065561305,0.8327075511055486,0.007988057933430182,0.009409331316306613,2.87625250501002,3.0,1.6243442285162852,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905197855.1 Ruminococcaceae bacterium, ERR1305901-mag-bin.1",f1acbbab63970af7e0cdb946795383f7,0.8343763037129746,1996000,16,163956000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9096795766372128,0.9964558878929186,0.9530677322650657,0.9964558878929186,False,5741,183051,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;;Oscillospiraceae bacterium
2073000,0.008296214476954293,0.6674600476028562,0.00785599084334842,0.013437921522800543,4.176770249617932,4.0,2.1554065140114957,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003447335.1 Roseburia sp., ASM344733v1",a6aedf448dc41a36345215581aae4219,0.7048622917375043,1963000,17,161993000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9103192464743586,0.9931655631715908,0.9517424048229747,0.9931655631715908,False,8199,191250,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Roseburia;Roseburia sp.
2027000,0.008112120957446383,0.2794573071818316,0.007583852597119337,0.006003550010735259,1.932981530343008,1.0,1.9950451359920855,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",3f6b04c4ee4d8531caaca89c1978a1a6,0.29892346261613334,1895000,18,160098000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9099187947187922,0.976600321298611,0.9432595580087015,0.976600321298611,False,3663,194913,610139,Bacteria;;;;;;bacterium MSK18_59
1916000,0.00766789529080773,0.5981398332264272,0.007463791606135917,0.01822207726436107,5.961394101876675,6.0,3.402980902330692,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_015558365.1 Ruminococcus bicirculans strain=D59t2_181005_B8, ASM1555836v1",b1d868f06abfa011d32709b839c5fe47,0.6144964720974984,1865000,19,158233000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9089145636439725,0.9904973579697163,0.9497059608068443,0.9904973579697163,False,11118,206031,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Ruminococcus;Ruminococcus bicirculans
1926000,0.007707915621135537,0.44641555285540707,0.007351734681218059,0.020860820239322515,6.928688078388677,7.0,3.4355135682391373,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905192585.1 Phocaeicola plebeius, ERR1430480-mag-bin.7",628ebd2cc52e9e7498cf17a2eb9d7d4f,0.4680437424058323,1837000,20,156396000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9090073424259465,0.9852241034788589,0.9471157229524028,0.9852241034788589,False,12728,218759,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola plebeius
1825000,0.007303710284824691,0.8180188256387271,0.007303710284824691,0.007601546532839239,2.5413698630136987,2.0,1.4858467583262913,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905206795.1 uncultured Phascolarctobacterium sp., ERR1600737-mag-bin.83",b58e7d883d5e81cc68976a6add2bc412,0.8180188256387271,1825000,21,154571000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.908047771273189,0.9960691201670481,0.9520584457201186,0.9960691201670481,False,4638,223397,610139,Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;uncultured Phascolarctobacterium sp.
1927000,0.007711917654168317,0.6030433344359908,0.00729570621875913,0.007278669286834639,2.436094349972573,2.0,1.7105886544056557,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_902362905.1 Clostridiales bacterium, MGYG-HGUT-00078",3e89714c7d05d2566a859dae1043c0a6,0.6374462454515382,1823000,22,152748000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9090165943151164,0.9912097382120038,0.95011316626356,0.9912097382120038,False,4441,227838,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;;;Clostridiales bacterium
1914000,0.007659891224742169,0.6109616677874916,0.007271694020562445,0.00732292149821598,2.4589983489268024,2.0,1.787437877117478,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_000507785.1 [Ruminococcus] lactaris CC59_002D strain=CC59_002D, Rumi_lact_CC59_002D_V1",25cba1066d9bb4ed755e81da7ca38f03,0.6435776731674513,1817000,23,150931000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9088959509303111,0.9913958071288931,0.950145879029602,0.9913958071288931,False,4468,232306,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;[Ruminococcus] lactaris;[Ruminococcus] lactaris CC59_002D
1823000,0.00729570621875913,0.6198770491803278,0.0072636899544968846,0.0049677204702534995,1.6699724517906336,1.0,1.059474764258498,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_011320265.1 Sutterella wadsworthensis strain=2733h, ASM1132026v1",cfe0b5dd639e28ef6f5cba52edbe7479,0.6226092896174863,1815000,24,149116000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9080282486102013,0.9907521231618214,0.9493901858860113,0.9907521231618214,False,3031,235337,610139,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella wadsworthensis
1895000,0.007583852597119337,0.5866074478988725,0.00687149071728438,0.010804095460214803,3.839254513686663,4.0,2.407476493519243,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_008673255.1 [Eubacterium] rectale, ASM867325v1",fdff84baace19ab8695f842e471a101e,0.6474205671335839,1717000,25,147399000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9087181730426448,0.9915115425456382,0.9501148577941415,0.9915115425456382,False,6592,241929,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;;[Eubacterium] rectale
1634000,0.006539321975563586,0.6965046888320545,0.006539321975563586,0.007855587005583973,2.933292533659731,3.0,1.640918199495354,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_905200975.1 uncultured Ruminococcaceae bacterium, ERR321654-mag-bin.55",9892f3b37c4bd46de248ad94581cb572,0.6965046888320545,1634000,26,145765000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9060815939044968,0.9929333078423617,0.9495074508734292,0.9929333078423617,False,4793,246722,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;;uncultured Oscillospiraceae bacterium
1768000,0.007075594401956194,0.4694767441860465,0.006463283347940754,0.005305348453385212,2.0043343653250774,2.0,1.283129316070754,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001405795.1 Coprococcus comes strain=2789STDY5834913, 14207_7#36",f7582c6ad2afd6122dfc61ff6f7db244,0.513953488372093,1615000,27,144150000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9074829806275146,0.9870333787719257,0.9472581796997201,0.9870333787719257,False,3237,249959,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;Coprococcus comes
1589000,0.006359230489088457,0.9084668192219679,0.006355228456055676,0.017512402911467714,6.728589420654912,7.0,2.9389272662420334,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_900538915.1 uncultured Azospirillum sp., UMGS65",1b47f378dbaccebba09770bfa3d899d8,0.9090389016018307,1588000,28,142562000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9055855859274375,0.9981317984477904,0.951858692187614,0.9981317984477904,False,10685,260644,610139,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;uncultured Azospirillum sp.
1684000,0.006739423627202619,0.44527007716490424,0.0062351674650722565,0.011141723443346517,4.363286264441592,4.0,2.6358323746044388,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_021622065.1 Faecalibacterium sp., ASM2162206v1",ef0a053c9281ee7cbf895ec6358d8b40,0.4812803658188054,1558000,29,141004000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9066172449630895,0.9857629988400336,0.9461901219015616,0.9857629988400336,False,6798,267442,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium sp.
1551000,0.006207153233842792,0.13316039775183744,0.006163130870482205,0.0032795805545949366,1.2993506493506493,1.0,2.500519342244954,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-protozoa-k51.zip,"GCA_000963385.1 Blastocystis sp. subtype 3, ASM96338v1",8c2a33484d453961d8eed1461dd15aab,0.13411154345006485,1540000,30,139464000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9051558898227098,0.961372053604317,0.9332639717135134,0.961372053604317,False,2001,269443,610139,Eukaryota;;Bigyra;Opalinata;Blastocystidae;Blastocystis;Blastocystis sp. subtype 3
1544000,0.006179139002613327,0.4872448979591837,0.006115106474088837,0.0035811511803048156,1.4299738219895288,1.0,0.7101117081545462,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003448215.1 Paraprevotella xylaniphila, ASM344821v1",822bb7e222886902e251dab98ddcc75a,0.4923469387755102,1528000,31,137936000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.905075610801501,0.9862025083141724,0.9456390595578368,0.9862025083141724,False,2185,271628,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella xylaniphila
1758000,0.007035574071628387,0.27699619771863115,0.005830962128761411,0.003454950429328399,1.446808510638298,1.0,1.3501894067731006,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_009677945.1 Odoribacter splanchnicus strain=BIOML-A2, ASM967794v1",4d485b30f6cd679338be91937acaf316,0.33422053231939164,1457000,32,136479000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9073820569623278,0.9787399513221866,0.9430610041422571,0.9787399513221866,False,2108,273736,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter splanchnicus
1566000,0.006267183729334502,0.4444097439100562,0.005694893005646869,0.005110310929148931,2.191145467322558,2.0,1.4097363561096665,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_001405395.1 Lachnospira eligens strain=2789STDY5834878, 14207_7#1",9daafde367af3044a41356b825ad6756,0.48906933166770766,1423000,33,135056000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9053267268443048,0.9860733558380141,0.9457000413411595,0.9860733558380141,False,3118,276854,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lachnospira;Lachnospira eligens
1778000,0.007115614732284,0.297737365193487,0.005634862510155159,0.002961620220966042,1.2833806818181819,1.0,0.62949018195065,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_014287315.1 Bacteroides sp. NSJ-39 strain=NSJ-39, ASM1428731v1",8048e1e39fd03f80d6ec3807b61ba72c,0.3759780080355255,1408000,34,133648000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9075833461947178,0.9810019074445098,0.9442926268196138,0.9810019074445098,False,1807,278661,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. NSJ-39
1558000,0.0062351674650722565,0.2722910835665734,0.005450768990647249,0.003969587257985475,1.7782672540381792,1.0,2.4051823500708145,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_019733415.1 Bacteroides caccae strain=FSDTA-ELH-2.5M-3, ASM1973341v1",d483b6aa31e7e9f4f96921a66baa61c7,0.3114754098360656,1362000,35,132286000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9052358144144125,0.9773882926664242,0.9413120535404184,0.9773882926664242,False,2422,281083,610139,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae
1470000,0.005882988558187559,0.4257800189095493,0.0054067466272866615,0.004064647563915763,1.8356772760917839,1.0,1.1876244273250938,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003477745.1 Clostridium sp. AF35-15 strain=AF35-15, ASM347774v1",e9bc9e2398a4078dd7862bcac934dfd4,0.4632839583989915,1351000,36,130935000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9042044238927809,0.9850266613462022,0.9446155426194915,0.9850266613462022,False,2480,283563,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium sp. AF35-15
1461000,0.005846970260892533,0.3817963352358065,0.005086583984664209,0.004656316019792211,2.2352478363493313,2.0,1.7603601164310905,/tmp/nxf.XXXXgYAKPa/sourmash_database/genbank-2022.03-bacteria-k51.zip,"GCA_003481145.1 Ruminococcaceae bacterium TF06-43 strain=TF06-43, ASM348114v1",d7d7f1fdc30e27310c1bbdbafdb544bc,0.43887053169119855,1271000,37,129664000,ERR479514_2.fastq.gz,ERR479514,dc803eb0,249873000,51,DNA,1000,249873,True,0.9040955488458838,0.9839816254687772,0.9440385871573305,0.9839816254687772,False,2841,286404,610139,Bacteria;Firmicutes;Clostridia;Eubacteriales;Oscillospiraceae;;Ruminococcaceae bacterium TF06-43
