intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
701000,0.021368693796677336,0.242560553633218,0.021368693796677336,0.024361948955916472,1.6176890156918688,1.0,0.8837901909259459,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437595.1 Faecalibacterium sp. CAG:74, MGS74",4d3dcfd86dd11d49ff70c883ae03f40b,0.242560553633218,701000,0,12168000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.927364674434216,0.9726075813047224,0.9499861278694692,0.9726075813047224,False,1134,1134,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595
249000,0.007590306355738454,0.09028281363306744,0.007590306355738454,0.006853140843860101,1.2811244979919678,1.0,0.5536345232221911,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543975.1 uncultured Prevotella sp., UMGS626",e296806f352222c4bec91bd8f0191705,0.09028281363306744,249000,11,7718000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9087333296070712,0.9539413368333391,0.9313373332202052,0.9539413368333391,False,319,12294,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975
300000,0.009144947416552356,0.08085808580858085,0.0074683737235177565,0.0063805104408352666,1.2122448979591838,1.0,0.574858510741494,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.09900990099009901,245000,12,7473000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.912059478415981,0.9556688359624456,0.9338641571892132,0.9556688359624456,False,297,12591,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
231000,0.007041609510745313,0.08998831320607713,0.007041609510745313,0.005693048036435507,1.147186147186147,1.0,0.3892253990127969,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432135.1 Firmicutes bacterium CAG:124, MGS124",6b915c74416fbc7426b7dfb5b1f7e785,0.08998831320607713,231000,13,7242000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9073973131767209,0.9538802246615014,0.9306387689191111,0.9538802246615014,False,265,12856,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
225000,0.006858710562414266,0.0661231884057971,0.006675811614083219,0.005521182435335567,1.17351598173516,1.0,0.5945198465300381,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.06793478260869565,219000,14,7023000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9069291936766258,0.9486365353661377,0.9277828645213817,0.9486365353661377,False,257,13113,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
227000,0.0069196768785246155,0.048325466396943136,0.006553878981862521,0.005306350433960643,1.1488372093023256,1.0,0.4586999287791306,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900537995.1 Roseburia intestinalis L1-82 strain=L1-82, Roseburia intestinalis strain L1-82",a0a31bbf8562bc7e5e4b2fd755c9aae9,0.051022701730726004,215000,15,6808000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9070865793791517,0.9433264861331659,0.9252065327561588,0.9433264861331659,False,247,13360,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis
210000,0.006401463191586648,0.10159651669085631,0.006401463191586648,0.004962619231760763,1.1,1.0,0.33022358947782493,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000010425.1 Bifidobacterium adolescentis ATCC 15703 strain=ATCC 15703, ASM1042v1",b0e4a396e8e45e93a40b880914038134,0.10159651669085631,210000,16,6598000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9057031280907768,0.9561522154427351,0.930927671766756,0.9561522154427351,False,231,13591,46548,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
242000,0.007376924249352233,0.06088682991396426,0.005608901082152111,0.004575921629285899,1.1576086956521738,1.0,0.4687480308717305,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.0800794176042356,184000,17,6414000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.908225379747364,0.9517007464021776,0.9299630630747708,0.9517007464021776,False,213,13804,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
201000,0.0061271147690900776,0.05585023400936037,0.005456485291876238,0.004339606427773481,1.1284916201117319,1.0,0.4096918908893655,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.06271450858034322,179000,18,6235000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9049255763158924,0.9471504738073488,0.9260380250616207,0.9471504738073488,False,202,14006,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
295000,0.008992531626276482,0.06550703182827536,0.005395518975765889,0.0043610896279109735,1.1468926553672316,1.0,0.3990156741923068,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347535.1 Faecalibacterium sp. HTFF strain=HTFF, ASM2334753v1",b856be3bf596906f871150b46d2f180f,0.10917838638045892,177000,19,6058000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9117589575143844,0.9575025400464863,0.9346307487804353,0.9575025400464863,False,203,14209,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885
162000,0.0049382716049382715,0.05410821643286573,0.0049382716049382715,0.003802526424336169,1.0925925925925926,1.0,0.3104269373007446,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436915.1 Prevotella sp. CAG:1092, MGS1092",ba888866c78f13d07ff67a9c043727c9,0.05410821643286573,162000,20,5896000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9011062041876508,0.944413146372129,0.9227596752798899,0.944413146372129,False,177,14386,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436915
177000,0.005395518975765889,0.040419161676646706,0.0049382716049382715,0.0042966400274984965,1.2345679012345678,1.0,0.7580287127411729,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003437535.1 Bacteroides plebeius strain=TF10-3AC, ASM343753v1",a7ecbd3721b16f24d500d3be2e3d8b6f,0.04416167664670659,162000,21,5734000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9026721910976789,0.9406591097668973,0.9216656504322881,0.9406591097668973,False,200,14586,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A
169000,0.005151653711324493,0.059813084112149535,0.004877305288827923,0.004318123227635988,1.25625,1.0,1.056213017104031,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",b86d494b379656b1b7a7b4d8bf763e29,0.06317757009345794,160000,22,5574000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.901853944387645,0.9472871057879826,0.9245705250878138,0.9472871057879826,False,201,14787,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235
158000,0.004816338972717574,0.052265960965927886,0.004816338972717574,0.003630660823236229,1.0696202531645569,1.0,0.25450594003649496,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543815.1 uncultured Prevotellaceae bacterium, UMGS608",dbdd315d6d063f54d18de910132474cc,0.052265960965927886,158000,23,5416000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.900664570709749,0.9437718903983986,0.9222182305540738,0.9437718903983986,False,169,14956,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900543815
152000,0.004633440024386527,0.07539682539682539,0.004633440024386527,0.0034802784222737818,1.0657894736842106,1.0,0.24791373265022068,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545495.1 uncultured Clostridiales bacterium, UMGS785",8a5206463096ec0f2c1ea5850680a793,0.07539682539682539,152000,24,5264000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8999811283910883,0.9505770283122349,0.9252790783516616,0.9505770283122349,False,162,15118,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545495
150000,0.004572473708276178,0.05549389567147614,0.004572473708276178,0.003609177623098737,1.12,1.0,0.34486712417006843,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432515.1 Bacteroides sp. CAG:545, MGS545",030762aa385c36a1055a35c4f3fe9bf4,0.05549389567147614,150000,25,5114000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8997474243456423,0.9448815243228798,0.9223144743342611,0.9448815243228798,False,168,15286,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515
149000,0.0045419905502210025,0.06723826714801444,0.0045419905502210025,0.0034158288218613044,1.0671140939597314,1.0,0.2502194883531174,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544255.1 uncultured Sutterella sp., UMGS655",b2ca8f7b6e23e689b8ee0fb05184e5d7,0.06723826714801444,149000,26,4965000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.899629424243664,0.9484448626574584,0.9240371434505612,0.9484448626574584,False,159,15445,46548,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus;s__Duodenibacillus sp900544255
146000,0.004450541076055479,0.07765957446808511,0.004450541076055479,0.003609177623098737,1.1506849315068493,1.0,0.35774150293700263,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436335.1 Clostridium sp. CAG:217, MGS217",652326cbc9a7d4826b1c7880ac5dc725,0.07765957446808511,146000,27,4819000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.899270707967406,0.9511283303353729,0.9251995191513895,0.9511283303353729,False,168,15613,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335
145000,0.004420057918000305,0.030554343081623744,0.004267642127724432,0.0034158288218613044,1.1357142857142857,1.0,0.9040442015561777,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.03164556962025317,140000,28,4679000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8991495283088384,0.9345324173744832,0.9168409728416609,0.9345324173744832,False,159,15772,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
153000,0.004663923182441701,0.0706436420722135,0.00411522633744856,0.0032869296210363496,1.1333333333333333,1.0,0.5277485372016852,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900757655.1 uncultured Oscillospiraceae bacterium, ERS537352_6",62739ed4db725e749ac6c8b8c0265374,0.08006279434850863,135000,29,4544000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.9000968522373338,0.9516968723130295,0.9258968622751816,0.9516968723130295,False,153,15925,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655
150000,0.004572473708276178,0.03608941556692701,0.004084743179393385,0.003136547220073902,1.0895522388059702,1.0,0.3758112928959455,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014297285.1 Dysosmobacter sp. BX15 strain=BX15, ASM1429728v1",bad233d475eff3d0c10d83777dbf9d1c,0.04039859951521681,134000,30,4410000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8997474243456423,0.9390178527394196,0.919382638542531,0.9390178527394196,False,146,16071,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835
132000,0.004023776863283036,0.05441607367099205,0.003962810547172687,0.00302913121938644,1.0846153846153845,1.0,0.32897545815912455,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000431015.1 Alistipes sp. CAG:514, MGS514",c51a462f448063c67eef7892545b57eb,0.05525324403516116,130000,31,4280000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8974949984824654,0.9448010095343222,0.9211480040083938,0.9448010095343222,False,141,16212,46548,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015
130000,0.003962810547172687,0.061553030303030304,0.003962810547172687,0.002964681618973962,1.0615384615384615,1.0,0.29752430162790333,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548615.1 uncultured Clostridiales bacterium, UMGS1099",3ebf54e6924e9f70834c5cfeab07ee71,0.061553030303030304,130000,32,4150000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8972263626181664,0.9468033653060928,0.9220148639621295,0.9468033653060928,False,138,16350,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615
151000,0.004602956866331352,0.030792529025744572,0.003718945282731291,0.0028572656182865,1.0901639344262295,1.0,0.40497112547657793,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.038112064613831396,122000,33,4028000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.899864655711584,0.9379456975944706,0.9189051766530273,0.9379456975944706,False,133,16483,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
149000,0.0045419905502210025,0.037269025994362666,0.0036274958085657674,0.00268540001718656,1.050420168067227,1.0,0.3856401312801267,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.046664578766050735,119000,34,3909000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.899629424243664,0.9416764571111529,0.9206529406774084,0.9416764571111529,False,125,16608,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
122000,0.003718945282731291,0.051056338028169015,0.0035360463344002438,0.0027068832173240526,1.0862068965517242,1.0,0.3098655302691626,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.05369718309859155,116000,35,3793000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8961096874669452,0.9442719485457668,0.920190818006356,0.9442719485457668,False,126,16734,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
116000,0.0035360463344002438,0.04559873116574147,0.0035055631763450694,0.0025565008163616052,1.0347826086956522,1.0,0.18322876091917803,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000297775.1 Sutterella wadsworthensis 2_1_59BFAA strain=2_1_59BFAA, Sutt_wads_2_1_59BFAA_V1",3734ccb9f3bdf4dec767943ba7d441a9,0.045995241871530534,115000,36,3678000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.8952240160900835,0.9414097338559257,0.9183168749730046,0.9414097338559257,False,119,16853,46548,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Sutterella;s__Sutterella wadsworthensis_A
323000,0.009846060051821369,0.0369290573372206,0.003475080018289895,0.0041892240268110335,1.7105263157894737,1.0,1.1677214595965153,/tmp/nxf.XXXXdvQVR1/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.10463232912212504,114000,37,3564000,ERR2726640.fastq.gz,ERR2726640,389573a2,32805000,51,DNA,1000,32805,True,0.913381488457306,0.9567043807565745,0.9350429346069402,0.9567043807565745,False,195,17048,46548,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
