intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
829000,0.03622301843922048,0.3206963249516441,0.03622301843922048,0.04496863061231643,1.5476477683956573,1.0,0.8904857737927923,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.3206963249516441,829000,0,9089000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9370112319448739,0.9779475618993245,0.9574793969220992,0.9779475618993245,False,1283,1283,28531,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
187000,0.008170934195578083,0.05524669909659486,0.006947478808004894,0.006098629560828572,1.0943396226415094,1.0,0.29230062990244654,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.06497567755385684,159000,13,5056000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9100476891930652,0.9478085111203146,0.9289281001566899,0.9478085111203146,False,174,6353,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
372000,0.016254478720615223,0.02807145461173897,0.006729004631652539,0.005923381584942694,1.0974025974025974,1.0,0.37398313246706305,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.06780896828290194,154000,14,4902000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9224037079973447,0.9486020557718225,0.9355028818845836,0.9486020557718225,False,169,6522,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
151000,0.006597920125841126,0.05936254980079681,0.0065105304553001835,0.005572885633170937,1.0671140939597314,1.0,0.2757401152238139,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.060159362549800796,149000,15,4753000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9062401006306495,0.9463782903322786,0.9263091954814641,0.9463782903322786,False,159,6681,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
179000,0.007821375513414315,0.048643282594308404,0.006423140784759242,0.00571308401387964,1.1088435374149659,1.0,0.4226455664492263,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.05923229649238915,147000,16,4606000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9092678305286409,0.946090150108947,0.927678990318794,0.946090150108947,False,163,6844,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
145000,0.0063357511142182995,0.07949561403508772,0.0063357511142182995,0.006133679156005748,1.206896551724138,1.0,0.5238656279953915,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000160055.1 Dialister invisus DSM 15470 strain=DSM 15470, ASM16005v1",f5affa7513f69773c6fae6e4919ba6cc,0.07949561403508772,145000,17,4461000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9055199066266798,0.9515642149153406,0.9285420607710102,0.9515642149153406,False,175,7019,28531,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
144000,0.006292056278947828,0.07218045112781955,0.006292056278947828,0.005993480775297045,1.1875,1.0,0.45595976308831854,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543625.1 uncultured Clostridiales bacterium, UMGS596",230628a283f5731e4baeb5b079cd6331,0.07218045112781955,144000,18,4317000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9053970404775673,0.9497648013710503,0.9275809209243089,0.9497648013710503,False,171,7190,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625
140000,0.006117276937865944,0.021382088627207932,0.006029887267325002,0.005012092110336126,1.036231884057971,1.0,0.18686662258300907,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",c28ea957513bf36bf9dc694cd077b880,0.021691973969631236,138000,19,4179000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9048970642893098,0.9276377486977362,0.916267406493523,0.9276377486977362,False,143,7333,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
142000,0.006204666608406887,0.02850603412401165,0.0059861924320545315,0.004941992919981774,1.0291970802919708,1.0,0.20722729294275022,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.029546400332917187,137000,20,4042000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.905148778401386,0.9332755615527044,0.9192121699770452,0.9332755615527044,False,141,7474,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
128000,0.005592938914620292,0.048356630147336606,0.005592938914620292,0.004766744944095896,1.0625,1.0,0.24206145913796356,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",681ede2914dbd0fd440c5298cddc77fa,0.048356630147336606,128000,21,3914000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.903308464690124,0.9423343453163969,0.9228214050032605,0.9423343453163969,False,136,7610,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
127000,0.005549244079349821,0.05071884984025559,0.005549244079349821,0.00473169534891872,1.062992125984252,1.0,0.2429487971738821,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546145.1 uncultured Desulfovibrio sp., UMGS847",6dbbcea18d51e07dd4916438bc39845b,0.05071884984025559,127000,22,3787000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9031695575560064,0.9432160118241391,0.9231927846900727,0.9432160118241391,False,135,7745,28531,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900546145
126000,0.00550554924407935,0.05604982206405694,0.00550554924407935,0.004941992919981774,1.119047619047619,1.0,0.5286572216946313,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001025215.1 Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505 strain=JCM 1200, ASM102521v1",601139f282aa073e842d57ff1801e54a,0.05604982206405694,126000,23,3661000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9030295739449131,0.9450662194306803,0.9240478966877967,0.9450662194306803,False,141,7886,28531,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum
138000,0.006029887267325002,0.03053248656570591,0.005461854408808879,0.005152290491044828,1.176,1.0,0.6074734562102283,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020554845.1 Blautia faecis strain=DFI.3.66, ASM2055484v1",966f2aea56b388fc36102b75054e49d4,0.033707865168539325,125000,24,3536000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9046417997848802,0.9356899939464804,0.9201658968656803,0.9356899939464804,False,147,8033,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis
125000,0.005461854408808879,0.04567577686259828,0.005330769902997466,0.004696645753741544,1.098360655737705,1.0,0.32415934316860967,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150425.1 [Eubacterium] siraeum strain=DSM 15702, ASM2515042v1",7c24794bacadf19541e3a6bc077d6d28,0.04679895170348184,122000,25,3414000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9028884968710749,0.9417295508982044,0.9223090238846396,0.9417295508982044,False,134,8167,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
124000,0.005418159573538407,0.03220568335588633,0.005199685397186053,0.00424100101643826,1.0168067226890756,1.0,0.12854671042670887,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.033558863328822734,119000,26,3295000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9027463089421252,0.9356087174495932,0.9191775131958592,0.9356087174495932,False,121,8288,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
119000,0.005199685397186053,0.035416666666666666,0.005199685397186053,0.00424100101643826,1.0168067226890756,1.0,0.12854671042670884,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000585335.1 Cloacibacillus evryensis DSM 19522 strain=DSM 19522, ASM58533v1",bcea0d7e3be73688bf2ca1e41ae0cc51,0.035416666666666666,119000,27,3176000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9020180675792713,0.9365977105487743,0.9193078890640227,0.9365977105487743,False,121,8409,28531,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis
116000,0.005068600891374639,0.04585326953748006,0.005024906056104168,0.004276050611615436,1.0608695652173914,1.0,0.239090905823783,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000177335.1 Pyramidobacter piscolens W5455 strain=W5455, ASM17733v1",684aeedf131ab7de489d1138526985d2,0.046251993620414676,115000,28,3061000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9015665825733662,0.9415124936860831,0.9215395381297247,0.9415124936860831,False,122,8531,28531,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens
121000,0.005287075067726995,0.05632360471070148,0.004806431879751813,0.004065753040552382,1.0545454545454545,1.0,0.2641061644787991,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900317855.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG332",c2b566a05cbb2e1d88d0910d43080bf0,0.061955965181771634,110000,29,2951000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9023128997230464,0.9469245046473105,0.9246187021851784,0.9469245046473105,False,116,8647,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855
125000,0.005461854408808879,0.046422487223168656,0.004762737044481343,0.004381199397146963,1.146788990825688,1.0,0.37893351244153,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",c788aae2c6f3cc3e1e9802e6b555f644,0.05323679727427598,109000,30,2842000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9028884968710749,0.9441125335619992,0.923500515216537,0.9441125335619992,False,125,8772,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
111000,0.004850126715022284,0.023036419482229047,0.004587957703399459,0.003785356279134976,1.0285714285714285,1.0,0.1665986255670086,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",d7e7663bc3ede65000c2f57952616ae4,0.024352786309784994,105000,31,2737000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9007880362873556,0.9297446739429552,0.9152663551151554,0.9297446739429552,False,108,8880,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
154000,0.006729004631652539,0.02514792899408284,0.004456873197588045,0.003715257088780625,1.0392156862745099,1.0,0.1941077438551307,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000174195.1 Roseburia inulinivorans DSM 16841 strain=DSM 16841, ASM17419v1",e3692c21f5a57009b8f3ea43032066c2,0.03796844181459566,102000,32,2635000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9065897415729417,0.9378762636324082,0.9222330026026749,0.9378762636324082,False,106,8986,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
123000,0.005374464738267937,0.03572704537334762,0.004369483527047103,0.003785356279134976,1.08,1.0,0.2712931993250107,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018228685.1 Clostridiaceae bacterium Marseille-Q4149 strain=Marseille-Q4149, ASM1822868v1",1bba9d7c75b903b81673df1b6344def2,0.04394426580921758,100000,33,2535000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9026029923459964,0.9405680874383103,0.9215855398921533,0.9405680874383103,False,108,9094,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp001916855
98000,0.004282093856506161,0.03957131079967024,0.0041947041859652185,0.0035750587080719217,1.0625,1.0,0.24206145913796356,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900539695.1 uncultured Ruminococcaceae bacterium, UMGS168",647cc15ec7adb7648c056fd8c58d5d73,0.0403957131079967,96000,34,2439000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.8985906304601683,0.9390165371808846,0.9188035838205264,0.9390165371808846,False,102,9196,28531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695
107000,0.0046753473739404,0.02410929547281007,0.003932535174342393,0.003434860327363219,1.0888888888888888,1.0,0.3212629398844658,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900079775.1 Prevotella lascolaii strain=khD1, PRJEB13540",3af3dfa366a80634ffe61a624b5c11d2,0.028663273506563086,90000,35,2349000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.9001400312008493,0.9327204225361455,0.9164302268684974,0.9327204225361455,False,98,9294,28531,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii
86000,0.0037577558332605085,0.03653355989804588,0.0037577558332605085,0.0032596123514773406,1.0813953488372092,1.0,0.27344130270476397,/tmp/nxf.XXXXrCZ92p/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.03653355989804588,86000,36,2263000,ERR480932.fastq.gz,ERR480932,4a8726d5,22886000,51,DNA,1000,22886,True,0.8962921227691266,0.9371680842563735,0.9167301035127501,0.9371680842563735,False,93,9387,28531,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
