intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1782000,0.10786924939467313,0.5817825661116552,0.10786924939467313,0.20462210639276407,2.996071829405163,2.0,2.1387048986594324,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_006542685.1 Alistipes dispar strain=5CPEGH6, Adis_1.0",e5d6acf97598006b3a0050a856d0ec6e,0.5817825661116552,1782000,0,6373000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9572760841193424,0.989435446196703,0.9733557651580227,0.989435446196703,False,5339,5339,26092,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar
123000,0.007445520581113802,0.024964481428861377,0.007445520581113802,0.00498237007511881,1.056910569105691,1.0,0.26444643849252997,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.024964481428861377,123000,11,1187000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9083902252159024,0.9301970373109261,0.9192936312634142,0.9301970373109261,False,130,12657,26092,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
117000,0.0070823244552058115,0.03345724907063197,0.0070823244552058115,0.00456078491491645,1.017094017094017,1.0,0.12962180246241967,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000024265.1 Eggerthella lenta DSM 2243 strain=DSM 2243, ASM2426v1",9c03bee3a8ea07d1dca079c2919284a2,0.03345724907063197,117000,12,1070000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9074998975543322,0.9355530864427115,0.9215264919985219,0.9355530864427115,False,119,12776,26092,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta
105000,0.006355932203389831,0.05756578947368421,0.006355932203389831,0.004484133067606929,1.1142857142857143,1.0,0.39795395077668916,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000160055.1 Dialister invisus DSM 15470 strain=DSM 15470, ASM16005v1",f5affa7513f69773c6fae6e4919ba6cc,0.05756578947368421,105000,13,965000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9055763739371385,0.9455608868690533,0.9255686304030959,0.9455608868690533,False,117,12893,26092,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
109000,0.006598062953995157,0.02464268112370626,0.006053268765133172,0.004522458991261689,1.18,1.0,0.5362835071116768,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_024622975.1 Blautia caecimuris strain=DSM 29492, ASM2462297v1",1248931c5307393cc9ef816719d4b9e7,0.026860522424839824,100000,14,865000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9062404852890847,0.9315331674298596,0.9188868263594722,0.9315331674298596,False,118,13011,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris
89000,0.005387409200968523,0.012950356964967625,0.004721549636803874,0.0036409627472022074,1.2179487179487178,1.0,0.470881222364281,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009696275.1 Eisenbergiella tayi strain=WCA-389-WT-23B, ASM969627v1",4e7fad02eba6485d3812b6d5d0b4a220,0.014776689357463058,78000,15,787000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9026455681804431,0.9206813709936829,0.9116634695870629,0.9206813709936829,False,95,13106,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella porci
80000,0.004842615012106538,0.011183895190925068,0.00423728813559322,0.002721140579487966,1.0142857142857142,1.0,0.11866605518454393,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020215665.1 Blautia sp. NBRC 113351 strain=NBRC 113351, ASM2021566v1",8b38cce8c2d4b1af0b9e70afdd8fa62f,0.012781594503914364,70000,16,717000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9007606604331437,0.918066660635643,0.9094136605343934,0.918066660635643,False,71,13177,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935
303000,0.018341404358353512,0.012582384661473937,0.0038135593220338985,0.0031427257396903266,1.3015873015873016,1.0,0.6333313442304764,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000424325.1 [Clostridium] clostridioforme AGR2157 strain=AGR2157, ASM42432v1",00ec25d96f02a31f9560cc8fb0be0494,0.06051527860994608,63000,17,654000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9245909933024835,0.9464877571601437,0.9355393752313136,0.9464877571601437,False,82,13259,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis_A
83000,0.005024213075060533,0.009531635168447001,0.0035108958837772397,0.0026828146558332054,1.206896551724138,1.0,0.5495647396727319,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003434055.1 Enterocloster aldensis strain=AF19-9LB, ASM343405v1",eecb9a883e1e8956a099f9d7e63aac1a,0.013640098603122432,58000,18,596000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9014111025896696,0.919237629884026,0.9103243662368479,0.919237629884026,False,70,13329,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis
55000,0.0033292978208232446,0.018524991261796575,0.003208232445520581,0.0021079258010118043,1.0377358490566038,1.0,0.1905566969502279,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020564355.1 Lachnospira pectinoschiza strain=SL.1.13, ASM2056435v1",3bf2c0fcdedffa7ce0c88a9624ebba72,0.019224047535826634,53000,19,543000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.8941670854974568,0.9254434770418738,0.9098052812696653,0.9254434770418738,False,55,13384,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000437735
58000,0.0035108958837772397,0.018439716312056736,0.0031476997578692495,0.0020695998773570443,1.0384615384615385,1.0,0.274670324174725,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_024168045.1 Dorea longicatena strain=NB2A-3-NA, ASM2416804v1",5fba9226860b39ee4f11395602a350d1,0.02056737588652482,52000,20,491000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.8950987284997498,0.9266699419096136,0.9108843352046817,0.9266699419096136,False,54,13438,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_B
63000,0.0038135593220338985,0.01441899915182358,0.003087167070217918,0.0021079258010118043,1.0784313725490196,1.0,0.5545935538718021,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900104635.1 Coprococcus phoceensis strain=Marseille-P3062, PRJEB16356",3c1093b123c8877409b70557b1c6bbf4,0.017811704834605598,51000,21,440000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.8965512243461907,0.9240598646660807,0.9103055445061357,0.9240598646660807,False,55,13493,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis
83000,0.005024213075060533,0.01422475106685633,0.003026634382566586,0.001954622106392764,1.02,1.0,0.13999999999999999,/tmp/nxf.XXXXmodrtW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014467075.1 Anaerostipes caccae strain=JCM 13470, ASM1446707v1",cd3c43f45300d7a0715be968dfa0cbde,0.023613086770981506,50000,22,390000,ERR1293249.fastq.gz,ERR1293249,5e83c0fb,16520000,51,DNA,1000,16520,True,0.9014111025896696,0.929182527304043,0.9152968149468563,0.929182527304043,False,51,13544,26092,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae
