intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
3700000,0.013291757673295782,0.7509640755023341,0.013291757673295782,0.005348148070858234,2.2164864864864864,2.0,1.5351374904816342,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.7509640755023341,3700000,0,118394000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9187714646202919,0.9944001016658189,0.9565857831430554,0.9944001016658189,False,8201,8201,1533428,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
1978000,0.00710570180480515,0.6422498364944408,0.00705540866766295,0.011948392751404044,9.328920570264765,9.0,4.785709235608094,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900541315.1 uncultured Clostridium sp., UMGS337",63826511efb45821f982543d6789e3bb,0.6468279921517331,1964000,11,91787000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.907558537575215,0.991493740113167,0.949526138844191,0.991493740113167,False,18322,357938,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900541315
2041000,0.007332020921945051,0.5325817981853176,0.0069584147603172775,0.00740432547207955,5.861641713990707,5.0,4.551598287327728,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",d2fdc17cdae8aecf1aac02f627d3979a,0.5611767940610393,1937000,12,89850000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9081166556523513,0.988736089213906,0.9484263724331287,0.988736089213906,False,11354,369292,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
1918000,0.0068901597884814345,0.70537714712472,0.006785981147258305,0.0076351807844906965,6.197988353626258,5.0,6.574730341697441,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025152405.1 [Ruminococcus] lactaris ATCC 29176 strain=ATCC 29176, ASM2515240v1",5ce8603892234499b54852ec8c952d29,0.7162061239731142,1889000,13,87961000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.907010550949668,0.9934765224249309,0.9502435366872994,0.9934765224249309,False,11708,381000,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris
2503000,0.00899169444763766,0.37647293788695824,0.006771611679503391,0.002273337906964005,1.8493368700265251,1.0,2.2275358596175234,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000424325.1 [Clostridium] clostridioforme AGR2157 strain=AGR2157, ASM42432v1",00ec25d96f02a31f9560cc8fb0be0494,0.499900139804274,1885000,14,86076000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9117572930831872,0.986496957495449,0.9491271252893181,0.986496957495449,False,3486,384486,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster clostridioformis_A
1884000,0.006768019312564663,0.5908661417322835,0.006739280377054834,0.003968885399249264,3.244136460554371,3.0,3.3171218210081412,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001280875.1 Sellimonas intestinalis strain=BR72, ASM128087v1",bd7b21c08b7d787a76e4a76498e91d07,0.5933858267716535,1876000,15,84200000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9066925163364785,0.9898186461346054,0.948255581235542,0.9898186461346054,False,6086,390572,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis
1861000,0.006685394872973905,0.6254203093476799,0.006681802506035176,0.003312838946465044,2.7311827956989245,2.0,1.6831855675348977,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436755.1 Clostridium sp. CAG:253, MGS253",9853570257983d43c3c397bb04ad5363,0.6257565568258238,1860000,16,82340000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9064741684327121,0.9908500809473352,0.9486621246900236,0.9908500809473352,False,5080,395652,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp000436755
1828000,0.006566846763995862,0.6676557863501483,0.006466260489711461,0.02899907918728496,24.704444444444444,23.0,14.476202011969782,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000332875.2 Anaerostipes hadrus DSM 3319 strain=DSM 3319, ASM33287v2",11a8e5e9f5fa6b11c020b08a3ba744de,0.6780415430267063,1800000,17,80540000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9061562205438797,0.992410384554609,0.9492833025492443,0.992410384554609,False,44468,440120,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus
1739000,0.0062471261064490176,0.5914198161389173,0.00623994137257156,0.0031739344788278287,2.8019573978123202,2.0,2.6030708300056222,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106845.1 Romboutsia timonensis strain=Marseille-P326, PRJEB14233",d234ad6970f6218b0a838933dea2f71b,0.5921007831120191,1737000,18,78803000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9052698252489347,0.9897765707959758,0.9475231980224552,0.9897765707959758,False,4867,444987,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis
1749000,0.006283049775836303,0.44814140889004417,0.006193240602368089,0.0020979139548775684,1.8660092807424593,2.0,1.1327358786052153,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_019597925.1 [Clostridium] scindens strain=Q4, ASM1959792v1",c731c8f2aba333e7c3d3c629f1d8fbdd,0.454639979204575,1724000,19,77079000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9053716110015004,0.984662957854661,0.9450172844280806,0.984662957854661,False,3217,448204,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP sp000509125
1742000,0.006257903207265203,0.6004288777698356,0.0060351764570640305,0.006853272537086841,6.255357142857143,5.0,6.628197870862495,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003479405.1 Eubacterium sp. AF16-48 strain=AF16-48, ASM347940v1",2a7c495f035e6766fd2f9682f7c82bc3,0.6225875625446747,1680000,20,75399000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9053004211002694,0.990751445227083,0.9480259331636762,0.990751445227083,False,10509,458713,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000432355
1671000,0.006002845154615473,0.6300490751226878,0.0059956604207380155,0.010177197755616827,9.350509286998202,8.0,14.032017485723715,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_024499055.1 Turicibacter bilis strain=MMM721, ASM2449905v1",645f6a8878cea29f494b6aad2d08782e,0.6308040770101925,1669000,21,73730000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9045620748040785,0.9910061795179661,0.9477841271610223,0.9910061795179661,False,15606,474319,1533428,d__Bacteria;p__Bacillota;c__Bacilli;o__Haloplasmatales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis
1712000,0.006150132199103345,0.27296631059983567,0.0059669214852281875,0.0019498796161280477,1.8001204093919325,1.0,6.192946210565576,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003434055.1 Enterocloster aldensis strain=AF19-9LB, ASM343405v1",eecb9a883e1e8956a099f9d7e63aac1a,0.28134757600657356,1661000,22,72069000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9049921105245341,0.9754406419834953,0.9402163762540148,0.9754406419834953,False,2990,477309,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis
1737000,0.00623994137257156,0.516380655226209,0.005945367283595815,0.01989855408926927,18.436858006042296,17.0,16.268278618880657,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.5419656786271451,1655000,23,70414000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9052493992530388,0.9880610068119904,0.9466552030325146,0.9880610068119904,False,30513,507822,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
1559000,0.005600500057477871,0.6622769753610875,0.005600500057477871,0.011000842556676936,10.820397690827454,10.0,5.123598157965271,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.6622769753610875,1559000,24,68855000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9033323937494034,0.9919527223638056,0.9476425580566046,0.9919527223638056,False,16869,524691,1533428,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
1654000,0.005941774916657087,0.47878600185816045,0.0055537992872743995,0.0103174064905558,10.233505821474774,9.0,5.771450477995386,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150245.1 Dorea formicigenerans strain=ATCC 27755, ASM2515024v1",7b7bf80b0639b07bda378c4de7e251f0,0.5122328894394549,1546000,25,67309000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9043807255753252,0.986968480790015,0.9456746031826702,0.986968480790015,False,15821,540512,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans
1532000,0.005503506150132199,0.2406135165361879,0.005410104609725256,0.0013786105379580912,1.403718459495352,1.0,0.9574406928698499,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020215665.1 Blautia sp. NBRC 113351 strain=NBRC 113351, ASM2021566v1",8b38cce8c2d4b1af0b9e70afdd8fa62f,0.24476753474996005,1506000,26,65803000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.90302300193064,0.9727803305578178,0.9379016662442289,0.9727803305578178,False,2114,542626,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935
1496000,0.00537418094033797,0.5786212238574748,0.0053669962064605125,0.009632014023482028,9.886211512717537,9.0,14.983673755847107,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.5793958171959721,1494000,27,64309000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.902602057775987,0.9893556948208295,0.9459788762984083,0.9893556948208295,False,14770,557396,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
1485000,0.005334664904011956,0.6392377652663491,0.005302333601563398,0.0025270178971559146,2.625338753387534,2.0,1.6928456844208815,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543415.1 uncultured Dorea sp., UMGS566",f79bf21499770888c31653262b595252,0.6431355565179732,1476000,28,62833000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9024714534998098,0.9913824485859055,0.9469269510428577,0.9913824485859055,False,3875,561271,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-317;s__CAG-317 sp900543415
1435000,0.005155046557075526,0.3162413546386835,0.00476347856075411,0.0029254715578429505,3.383107088989442,2.0,5.135816151359797,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003478935.1 Firmicutes bacterium AF25-13AC strain=AF25-13AC, ASM347893v1",d970ffa55acdde4220eb605bb1fa656e,0.34223706176961605,1326000,29,61507000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.9018655868091064,0.9791949333145638,0.940530260061835,0.9791949333145638,False,4486,565757,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985
1273000,0.004573083113001495,0.6979166666666666,0.004573083113001495,0.04694449299217179,56.548311076197955,61.0,37.193146524126355,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000160055.1 Dialister invisus DSM 15470 strain=DSM 15470, ASM16005v1",f5affa7513f69773c6fae6e4919ba6cc,0.6979166666666666,1273000,30,60234000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.89974977547576,0.9929727374562175,0.9463612564659887,0.9929727374562175,False,71986,637743,1533428,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
1273000,0.004573083113001495,0.4401384083044983,0.004569490746062766,0.002738309200040693,3.3011006289308176,3.0,2.229321197686066,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_011405655.1 Adlercreutzia sp. 8CFCBH1 strain=8CFCBH1, ASM1140565v1",86e8ff01f78dff920413aaf9a95a3bfa,0.4404844290657439,1272000,31,58962000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.89974977547576,0.9840524485181501,0.941901111996955,0.9840524485181501,False,4199,641942,1533428,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia hattorii
1272000,0.004569490746062766,0.3927011852776045,0.0045227899758592946,0.0021572581171075524,2.6274821286735506,2.0,2.692661919282686,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003460745.1 Firmicutes bacterium AM55-24TS strain=AM55-24TS, ASM346074v1",80420d374bef48c7644cd7f87f70f8f9,0.396756082345602,1259000,32,57703000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.899735911414899,0.9820371417281136,0.9408865265715063,0.9820371417281136,False,3308,645250,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215
1252000,0.0044976434072881944,0.4592211609110948,0.004490458673410737,0.002367897286341452,2.9048,2.0,2.3741392040063696,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002160865.1 Massilimicrobiota timonensis strain=An13, ASM216086v1",e7bfda8b5e444e1ccc8298080ef11579,0.4599559147685525,1250000,33,56453000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.8994563629363574,0.9848874247337716,0.9421718938350645,0.9848874247337716,False,3631,648881,1533428,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Massilimicrobiota;s__Massilimicrobiota sp002160865
1274000,0.004576675479940223,0.2697795071335927,0.00448327393953328,0.0017164157691133852,2.108974358974359,1.0,4.017906582666506,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_012317185.1 [Clostridium] innocuum strain=ATCC 14501, ASM1231718v1",91693cab416177f5c43d8f522dba510f,0.2753999135322093,1248000,34,55205000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.8997636288634192,0.975032064655202,0.9373978467593106,0.975032064655202,False,2632,651513,1533428,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum
1282000,0.0046054144154500515,0.4089108910891089,0.004450942637084722,0.007586922894325655,9.389830508474576,9.0,6.902100595227503,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.4231023102310231,1239000,35,53966000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.8998740737114903,0.9832759116810906,0.9415749926962904,0.9832759116810906,False,11634,663147,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
1249000,0.004486866306472008,0.2570356472795497,0.004429388435452351,0.0011079750728433288,1.3779399837793997,1.0,0.7598394671657781,/tmp/nxf.XXXX48E7xE/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000466485.1 [Clostridium] symbiosum ATCC 14940 strain=ATCC 14940, ASM46648v1",b4c4f74940c0804547cf8948c2c84da3,0.260371065249114,1233000,36,52733000,ERR710430_2.fastq.gz,ERR710430,96e0937c,278368000,51,DNA,1000,278368,True,0.8994140534771093,0.9739598042494111,0.9366869288632602,0.9739598042494111,False,1699,664846,1533428,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q symbiosum
