intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1431000,0.08510258697591436,0.7108792846497765,0.08510258697591436,0.14183842922731268,2.029350104821803,2.0,1.392494430029869,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547395.1 uncultured Opitutales bacterium, UMGS982",d6434e3f0d29708bef90aac33a03ad39,0.7108792846497765,1431000,0,6553000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.9528367201880392,0.993331108066739,0.973083914127389,0.993331108066739,False,2904,2904,20474,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__UMGS1490;s__UMGS1490 sp900547395
88000,0.005233422539399346,0.02178834182229768,0.004579244721974428,0.0038097098759402167,1.0129870129870129,1.0,0.11321815437767983,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_005121165.3 Dysosmobacter welbionis strain=J115, ASM512116v3",09a34dca3e142e3d9e58ce200e89b31c,0.02490096208262592,77000,25,1490000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.9021324603813399,0.9301505718239996,0.9161415161026698,0.9301505718239996,False,78,8848,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis
76000,0.004519774011299435,0.038306451612903226,0.004519774011299435,0.0038585523102471425,1.0394736842105263,1.0,0.19471906035458875,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.038306451612903226,76000,26,1414000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.8995429340058285,0.9380392658919912,0.9187910999489098,0.9380392658919912,False,79,8927,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
427000,0.025393993458221825,0.010922678930727221,0.004519774011299435,0.004591188824851031,1.236842105263158,1.0,0.5588621205682974,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000513195.1 Bacteroides timonensis, AP1",866b9dfffc66fc248b42c5707cded6b0,0.0613682092555332,76000,27,1338000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.9305082237761043,0.9467475399332562,0.9386278818546803,0.9467475399332562,False,94,9021,20474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides timonensis
66000,0.00392506690454951,0.01394169835234474,0.00392506690454951,0.0032724430985640322,1.0151515151515151,1.0,0.12215542042876588,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148635.1 Butyricimonas virosa strain=DSM 23226, ASM2514863v1",f1e48f4468897441260545c7b17e1afc,0.01394169835234474,66000,28,1272000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.8970580145761065,0.9196319114436338,0.9083449630098701,0.9196319114436338,False,67,9088,20474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
64000,0.0038061254831995243,0.05267489711934156,0.0038061254831995243,0.0032236006642571064,1.03125,1.0,0.17399263633843817,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437855.1 Clostridium sp. CAG:567, MGS567",420bf35d36562302d392540e5861f73b,0.05267489711934156,64000,29,1208000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.8965169236533802,0.9439161262213305,0.9202165249373553,0.9439161262213305,False,66,9154,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000437855
67000,0.003984537615224502,0.018115942028985508,0.003568242640499554,0.003125915795643255,1.0666666666666667,1.0,0.2494438257849294,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.020229468599033816,60000,30,1148000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.897322560407836,0.9263689912629192,0.9118457758353775,0.9263689912629192,False,64,9218,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
73000,0.004341361879274457,0.02038700760193504,0.0035087719298245615,0.003125915795643255,1.0847457627118644,1.0,0.33385958650156283,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",ed1efb2cfdd72a79a58a29bdfe7eb6ab,0.025224602626123013,59000,31,1089000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.898832859480778,0.9303861189117013,0.9146094891962396,0.9303861189117013,False,64,9282,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae
64000,0.0038061254831995243,0.01128322815069803,0.0035087719298245615,0.003125915795643255,1.0847457627118644,1.0,0.27850299534160994,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",5ed7bd7e8a301425ed2ad891c3e399f5,0.012239433926180914,59000,32,1030000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.8965169236533802,0.9172867582219317,0.9069018409376559,0.9172867582219317,False,64,9346,20474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
112000,0.006660719595599167,0.016973532796317605,0.0035087719298245615,0.0029305460584155515,1.0169491525423728,1.0,0.12908090009938827,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.03222094361334868,59000,33,971000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.9064084469730113,0.9348626497759907,0.920635548374501,0.9348626497759907,False,60,9406,20474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
59000,0.0035087719298245615,0.025022341376228777,0.0033303597977995835,0.0029793884927224773,1.0892857142857142,1.0,0.2851557039762734,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548625.1 uncultured Clostridiales bacterium, UMGS1113",7fb6a71cf2564945789014cdfe1a3486,0.026362823949955316,56000,34,915000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.8950881077119309,0.9311916166319654,0.9131398621719482,0.9311916166319654,False,61,9467,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900548625
86000,0.005114481118049361,0.012325952978771969,0.0032114183764495987,0.0033701279671778843,1.2777777777777777,1.0,0.5241100628920334,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.01963022141063684,54000,35,861000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.9017258933833356,0.9258229560959752,0.9137744247396554,0.9258229560959752,False,69,9536,20474,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
213000,0.012667261373773416,0.013340045305814245,0.003151947665774606,0.0028817036241086257,1.1132075471698113,1.0,0.316846332523522,/tmp/nxf.XXXXdY9ufH/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900760795.1 Bacteroidaceae bacterium, SRS021948_34",d1db19c7390bdd0d48d0186cf7ff78fb,0.05361188019129121,53000,36,808000,ERR1293164.fastq.gz,ERR1293164,58457a74,16815000,51,DNA,1000,16815,True,0.9179049261871814,0.9442425126226934,0.9310737194049374,0.9442425126226934,False,59,9595,20474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900760795
