intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
826000,0.03628536285362854,0.3195357833655706,0.03628536285362854,0.044201804585191164,1.5242130750605327,1.0,0.8522976626089075,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.3195357833655706,826000,0,9042000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9370428271650002,0.9778780460738641,0.9574604366194321,0.9778780460738641,False,1259,1259,28483,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
189000,0.008302583025830259,0.0736268017140631,0.008302583025830259,0.007407927535723063,1.1164021164021165,1.0,0.3368006447161809,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432135.1 Firmicutes bacterium CAG:124, MGS124",6b915c74416fbc7426b7dfb5b1f7e785,0.0736268017140631,189000,11,5206000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9103329433241308,0.950134347842992,0.9302336455835614,0.950134347842992,False,211,6131,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
177000,0.007775434897206115,0.046317606444188725,0.007072570725707257,0.005968472422146543,1.0559006211180124,1.0,0.2553391899514841,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.05092059838895282,161000,12,5045000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9091628064591731,0.9432894355769369,0.926226121018055,0.9432894355769369,False,170,6301,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
187000,0.008214725004392902,0.053856845031271715,0.0068089966613951855,0.006038689744760032,1.1096774193548387,1.0,0.35136125946297037,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.06497567755385684,155000,13,4890000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.910143071278093,0.9478085111203146,0.9289757911992038,0.9478085111203146,False,172,6473,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
153000,0.006721138639957828,0.0918918918918919,0.006721138639957828,0.005828037776919566,1.0849673202614378,1.0,0.2788330589242031,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432275.1 Proteobacteria bacterium CAG:495, MGS495",4ba83b7ea741e03e84710521b1adc3b2,0.0918918918918919,153000,14,4737000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9065689497646321,0.9542718258962887,0.9304203878304604,0.9542718258962887,False,166,6639,28483,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__CAZU01 sp000432275
153000,0.006721138639957828,0.07669172932330827,0.006721138639957828,0.006249341712600499,1.1633986928104576,1.0,0.4495097742235137,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543625.1 uncultured Clostridiales bacterium, UMGS596",230628a283f5731e4baeb5b079cd6331,0.07669172932330827,153000,15,4584000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9065689497646321,0.9508944752561385,0.9287317125103853,0.9508944752561385,False,178,6817,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625
148000,0.006501493586364435,0.08114035087719298,0.006501493586364435,0.005933363760839799,1.1418918918918919,1.0,0.4351162493803227,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000160055.1 Dialister invisus DSM 15470 strain=DSM 15470, ASM16005v1",f5affa7513f69773c6fae6e4919ba6cc,0.08114035087719298,148000,16,4436000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9059785275914733,0.9519463825713174,0.9289624550813953,0.9519463825713174,False,169,6986,28483,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
148000,0.006501493586364435,0.030170620058260506,0.006369706554208399,0.005231190534704912,1.0275862068965518,1.0,0.1637840287867299,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.03079483978360383,145000,17,4291000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9059785275914733,0.9340331985373955,0.9200058630644344,0.9340331985373955,False,149,7135,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
146000,0.006413635564927078,0.022311744654477845,0.0063257775434897206,0.0053014078573184005,1.0486111111111112,1.0,0.21505364676669475,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",c28ea957513bf36bf9dc694cd077b880,0.022621629996901146,144000,18,4147000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9057368651492034,0.9284013485979331,0.9170691068735682,0.9284013485979331,False,151,7286,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
146000,0.006413635564927078,0.05657370517928287,0.006237919522052364,0.0053014078573184005,1.0633802816901408,1.0,0.24364568861980554,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.05816733067729084,142000,19,4005000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9057368651492034,0.945753641673045,0.9257452534111241,0.945753641673045,False,151,7437,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
144000,0.0063257775434897206,0.03297508549096238,0.005930416447021613,0.005266299196011656,1.1111111111111112,1.0,0.5115939748098373,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020554845.1 Blautia faecis strain=DFI.3.66, ASM2055484v1",966f2aea56b388fc36102b75054e49d4,0.03517342452369321,135000,20,3870000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9054919351281709,0.9364711552407481,0.9209815451844595,0.9364711552407481,False,150,7587,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis
131000,0.005754700404146899,0.03898809523809524,0.005754700404146899,0.004669451953797002,1.015267175572519,1.0,0.12261357560464893,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000585335.1 Cloacibacillus evryensis DSM 19522 strain=DSM 19522, ASM58533v1",bcea0d7e3be73688bf2ca1e41ae0cc51,0.03898809523809524,131000,21,3739000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9038136100143097,0.9383637367668488,0.9210886733905792,0.9383637367668488,False,133,7720,28483,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis
169000,0.007424002811456686,0.0413633355393779,0.005491126339834827,0.005371625179931889,1.224,1.0,0.5914592124567848,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.05592322964923892,125000,22,3614000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9083386761906138,0.9450243201287956,0.9266814981597047,0.9450243201287956,False,153,7873,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
123000,0.00540326831839747,0.0547153024911032,0.00540326831839747,0.005266299196011656,1.2195121951219512,1.0,0.9064949505539092,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001025215.1 Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505 strain=JCM 1200, ASM102521v1",601139f282aa073e842d57ff1801e54a,0.0547153024911032,123000,23,3491000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9026975941524561,0.9446197801660107,0.9236586871592334,0.9446197801660107,False,150,8023,28483,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum
122000,0.005359339307678791,0.048722044728434506,0.005359339307678791,0.004564125969876769,1.0655737704918034,1.0,0.2475355552547787,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546145.1 uncultured Desulfovibrio sp., UMGS847",6dbbcea18d51e07dd4916438bc39845b,0.048722044728434506,122000,24,3369000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9025531155025246,0.9424734561580895,0.9225132858303071,0.9424734561580895,False,130,8153,28483,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900546145
121000,0.005315410296960112,0.017657445556209534,0.005271481286241434,0.004634343292490258,1.1,1.0,0.5686240703077328,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",a202750eddf2c7f9735c9117362a41a6,0.017804590935844616,120000,25,3249000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9024074711249027,0.9240526266896714,0.9132300489072871,0.9240526266896714,False,132,8285,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus
122000,0.005359339307678791,0.031664411366711775,0.005139694254085398,0.004283256679422813,1.0427350427350428,1.0,0.20225913788374758,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.03301759133964818,117000,26,3132000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9025531155025246,0.9353104613701921,0.9189317884363584,0.9353104613701921,False,122,8407,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
115000,0.005051836232648041,0.042306252339947586,0.0049639782112106835,0.00449390864726328,1.1327433628318584,1.0,0.364447084636708,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150425.1 [Eubacterium] siraeum strain=DSM 15702, ASM2515042v1",7c24794bacadf19541e3a6bc077d6d28,0.0430550355672033,113000,27,3019000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9015080174095411,0.9401911436388641,0.9208495805242026,0.9401911436388641,False,128,8535,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
117000,0.005139694254085398,0.04514480408858603,0.004656475136179933,0.004072604711582347,1.0943396226415094,1.0,0.4011375778390433,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",c788aae2c6f3cc3e1e9802e6b555f644,0.049829642248722314,106000,28,2913000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9018128459288436,0.9428889464274864,0.922350896178165,0.9428889464274864,False,116,8651,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
105000,0.004612546125461255,0.028226911482597972,0.004524688104023898,0.003791735421128392,1.0485436893203883,1.0,0.21491207399202583,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023744375.1 Parabacteroides sp. AD58 strain=AD58, ASM2374437v1",4bed97cbc3e251c83726af22eb357225,0.02877500685119211,103000,29,2810000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8999013765037696,0.9327915782514336,0.9163464773776016,0.9327915782514336,False,108,8759,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900548175
100000,0.004392901071867862,0.037400831129580654,0.0043489720611491825,0.0038268440824351367,1.101010101010101,1.0,0.3331802525751645,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",681ede2914dbd0fd440c5298cddc77fa,0.037778617302606725,99000,30,2711000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8990408796281432,0.9377840974818068,0.9184124885549749,0.9377840974818068,False,109,8868,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
155000,0.0068089966613951855,0.023668639053254437,0.004217185028993147,0.003475757469367693,1.03125,1.0,0.17399263633843817,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000174195.1 Roseburia inulinivorans DSM 16841 strain=DSM 16841, ASM17419v1",e3692c21f5a57009b8f3ea43032066c2,0.03821499013806706,96000,31,2615000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9067998377536365,0.9379952989842063,0.9223975683689214,0.9379952989842063,False,99,8967,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
113000,0.0049639782112106835,0.025180819716046077,0.00412932700755579,0.003651300775901415,1.1063829787234043,1.0,0.3410897774868382,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900079775.1 Prevotella lascolaii strain=khD1, PRJEB13540",3af3dfa366a80634ffe61a624b5c11d2,0.03027055987141709,94000,32,2521000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9011979465141615,0.933718765835863,0.9174583561750123,0.933718765835863,False,104,9071,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii
94000,0.00412932700755579,0.03708133971291866,0.004085397996837111,0.0033353228241407157,1.021505376344086,1.0,0.1450616942283015,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000177335.1 Pyramidobacter piscolens W5455 strain=W5455, ASM17733v1",684aeedf131ab7de489d1138526985d2,0.037480063795853266,93000,33,2428000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8979507857934654,0.9376382171461208,0.9177945014697931,0.9376382171461208,False,95,9166,28483,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens
115000,0.005051836232648041,0.032868881743479815,0.004041468986118433,0.0035108661306744375,1.0869565217391304,1.0,0.2817713347133852,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018228685.1 Clostridiaceae bacterium Marseille-Q4149 strain=Marseille-Q4149, ASM1822868v1",1bba9d7c75b903b81673df1b6344def2,0.04108610217934977,92000,34,2336000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.9015080174095411,0.9393286048815908,0.9204183111455659,0.9393286048815908,False,100,9266,28483,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp001916855
93000,0.004085397996837111,0.03865760407816483,0.003997539975399754,0.003405540146754204,1.065934065934066,1.0,0.24816680858541137,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.0395072217502124,91000,35,2245000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8977624948852571,0.9386071382098147,0.9181848165475359,0.9386071382098147,False,97,9363,28483,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
96000,0.004217185028993147,0.019745502413339184,0.003953610964681075,0.003265105501527227,1.0333333333333334,1.0,0.1795054935711501,/tmp/nxf.XXXXdTbN9a/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",d7e7663bc3ede65000c2f57952616ae4,0.02106186924089513,90000,36,2155000,ERR480933.fastq.gz,ERR480933,db1e5a89,22764000,51,DNA,1000,22764,True,0.8983215471260012,0.9271017277613747,0.9127116374436879,0.9271017277613747,False,93,9456,28483,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
