intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
969000,0.04045253402354513,0.3143042491080117,0.04045253402354513,0.0478893224547712,1.3931888544891642,1.0,0.7163108146023147,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004167605.1 Akkermansia sp. aa_0143 strain=aa_0143, ASM416760v1",0caee0c37905fb699696787c2a36e4f3,0.3143042491080117,969000,0,11608000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9390424179236032,0.9775615753784311,0.9583019966510171,0.9775615753784311,False,1350,1350,28190,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp004167605
302000,0.012607497703932538,0.07710011507479862,0.011188110545211656,0.011954593827598439,1.257462686567164,1.0,0.6725843303583042,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.08688147295742232,268000,12,6643000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9178198146513398,0.9532233023358405,0.9355215584935901,0.9532233023358405,False,337,7655,28190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
269000,0.011229857226350505,0.05804749340369393,0.011021123820656257,0.011138701667257892,1.1893939393939394,1.0,0.8539797719339491,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",7f2073ec6218c72ec98b02ac15cb9880,0.05914687774846086,264000,13,6379000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9157397027109108,0.9460633791365629,0.9309015409237369,0.9460633791365629,False,314,7969,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
272000,0.011355097269767054,0.08174726989079563,0.01093763045837856,0.010677545228804541,1.1488549618320612,1.0,0.4753249450548654,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.08486739469578783,262000,14,6117000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9159388651917044,0.9527850169629387,0.9343619410773216,0.9527850169629387,False,301,8270,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
243000,0.010144443516740419,0.06296398130327192,0.009559989980796527,0.009258602341255764,1.1397379912663756,1.0,0.43598197290301083,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",d2fdc17cdae8aecf1aac02f627d3979a,0.06681330767115755,229000,15,5888000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9139163266599729,0.9483269604419535,0.9311216435509633,0.9483269604419535,False,261,8531,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
258000,0.010770643733823162,0.07081403044341496,0.008933789763713784,0.009045760908123448,1.191588785046729,1.0,0.5345312376151411,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.08537392455327597,214000,16,5674000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9149903276121661,0.9528961956219191,0.9339432616170427,0.9528961956219191,False,255,8786,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
208000,0.008683309676880689,0.08552631578947369,0.008683309676880689,0.007839659453706987,1.0625,1.0,0.2611687856834821,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544375.1 uncultured Ruminococcaceae bacterium, UMGS668",10109c779a5baf5bc4fa694e8a809e35,0.08552631578947369,208000,17,5466000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9111336042667444,0.9529295175743181,0.9320315609205312,0.9529295175743181,False,221,9007,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375
206000,0.00859981631460299,0.07862122385747483,0.00847457627118644,0.008584604469670095,1.1921182266009853,1.0,0.971280676998238,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.07978311386522076,203000,18,5263000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9109610070534633,0.9516315735968032,0.9312962903251332,0.9516315735968032,False,242,9249,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
204000,0.00851632295232529,0.039566929133858265,0.008391082908908741,0.007591344448385952,1.064676616915423,1.0,0.24595437003598558,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.04015748031496063,201000,19,5062000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9107867591136706,0.9389076371701562,0.9248471981419134,0.9389076371701562,False,214,9463,28190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
178000,0.007430909242715204,0.07658450704225352,0.007263922518159807,0.007023767293366442,1.1379310344827587,1.0,0.40605797086564815,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.07834507042253522,174000,20,4888000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9083552375211462,0.9512922407384036,0.9298237391297749,0.9512922407384036,False,198,9661,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
169000,0.007055189112465559,0.06100899491591709,0.006512482257660516,0.006491663710535651,1.1730769230769231,1.0,0.46908888144809496,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018408575.1 Oscillibacter sp. MM50 strain=MM50, ASM1840857v1",e6e6d5e92963e67195839cba6e2f7cae,0.06609307782557684,156000,21,4732000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9074315924955103,0.9481254482676243,0.9277785203815674,0.9481254482676243,False,183,9844,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola
193000,0.008057109459797946,0.034434620753839,0.00617850880854972,0.005427456544874069,1.0337837837837838,1.0,0.21483936615654928,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.04490460679385761,148000,22,4584000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9097974001441665,0.9409668666990586,0.9253821334216126,0.9409668666990586,False,153,9997,28190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
152000,0.006345495533105118,0.03058676654182272,0.0061367621274108705,0.005746718694572543,1.1020408163265305,1.0,0.30270197906512913,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.03162713275072826,147000,23,4437000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9055471937935003,0.9345217385728268,0.9200344661831636,0.9345217385728268,False,162,10159,28190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
141000,0.005886282040577774,0.07067669172932331,0.005886282040577774,0.005498403689251507,1.099290780141844,1.0,0.29905203747954634,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543625.1 uncultured Clostridiales bacterium, UMGS596",230628a283f5731e4baeb5b079cd6331,0.07067669172932331,141000,24,4296000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9042143467019396,0.9493728080313844,0.926793577366662,0.9493728080313844,False,155,10314,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625
132000,0.005510561910328129,0.0596475372797108,0.005510561910328129,0.00478893224547712,1.0227272727272727,1.0,0.14903269373413638,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000425045.1 Acidaminococcus intestini DSM 21505 strain=DSM 21505, ASM42504v1",e576d8032d9f52694db59a45e18a38d3,0.0596475372797108,132000,25,4164000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.903045688049503,0.9462197532921344,0.9246327206708187,0.9462197532921344,False,135,10449,28190,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini
128000,0.005343575185772731,0.05773567884528642,0.005343575185772731,0.0048598793898545585,1.0703125,1.0,0.28459383750135914,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001025135.1 Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456 strain=JCM 1255, ASM102513v1",404c2d0a233dc79a88353930897b2669,0.05773567884528642,128000,26,4036000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.902500985458733,0.9456155247128806,0.9240582550858067,0.9456155247128806,False,137,10586,28190,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
318000,0.01327544460215413,0.04016844833171364,0.005176588461217334,0.0071301880099326,1.6209677419354838,1.0,0.9210157605695365,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.10301263362487852,124000,27,3912000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9187493412111314,0.9564117688852277,0.9375805550481795,0.9564117688852277,False,201,10787,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
121000,0.005051348417800785,0.02529793016934978,0.005051348417800785,0.004327775807023767,1.0082644628099173,1.0,0.09053265413308528,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000701705.1 Bilophila wadsworthia ATCC 49260 strain=ATCC 49260, ASM70170v1",b1bd0a4998658b6084d0785f2a2c686c,0.02529793016934978,121000,28,3791000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9015063104401789,0.9304390752229785,0.9159726928315788,0.9304390752229785,False,122,10909,28190,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
174000,0.007263922518159807,0.029880982527222082,0.0049261083743842365,0.004647037956722242,1.1101694915254237,1.0,0.427525364597608,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147325.1 Bacteroides stercoris ATCC 43183 strain=ATCC 43183, ASM2514732v1",457cfca025715f640ca0a2d4865521d7,0.044061787794378325,118000,29,3673000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9079505173981247,0.940617344472728,0.9242839309354264,0.940617344472728,False,131,11040,28190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
187000,0.007806629372964849,0.026021456288518603,0.004759121649828839,0.005498403689251507,1.3596491228070176,1.0,1.2782059314527474,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.04268431864871034,114000,30,3559000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9092341856808946,0.940031737860161,0.9246329617705278,0.940031737860161,False,155,11195,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
161000,0.0067212156633547635,0.03095632946379215,0.004675628287551139,0.004434196523589925,1.1160714285714286,1.0,0.3719047428510452,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000225345.1 Roseburia hominis A2-183 strain=A2-183, ASM22534v1",2a06d44b517751a885debff12d3f2b01,0.044499723604201215,112000,31,3447000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9065691534726105,0.9407997692781574,0.923684461375384,0.9407997692781574,False,125,11320,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis
113000,0.004717374968689989,0.04986642920747997,0.004675628287551139,0.004185881518268889,1.0535714285714286,1.0,0.22517000380211594,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_019052655.1 Holdemanella porci strain=MSK.10.34, ASM1905265v1",dbc32351ce5b8b126e23568cb4d1ccf2,0.05031166518254675,112000,32,3335000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9002979936829422,0.9430669460792944,0.9216824698811183,0.9430669460792944,False,118,11438,28190,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci_A
124000,0.005176588461217334,0.02896625033218177,0.004550388244134592,0.0039375665129478534,1.018348623853211,1.0,0.13420861319566782,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461955.1 Ruminococcus sp. AM36-2AA strain=AM36-2AA, ASM346195v1",f9d6dd83df8e5e25abd4b25895899d9e,0.032952431570555406,109000,33,3226000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9019393322290975,0.9352742337135054,0.9186067829713014,0.9352742337135054,False,111,11549,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335
126000,0.005260081823495032,0.035463365674138506,0.004425148200718043,0.004079460801702731,1.0849056603773586,1.0,0.27874125854139914,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.04215456674473068,106000,34,3120000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9022223440176008,0.9398015765186242,0.9210119602681125,0.9398015765186242,False,115,11664,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
169000,0.007055189112465559,0.031023102310231022,0.00392418802705185,0.004043987229514012,1.2127659574468086,1.0,0.7274604679693089,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.05577557755775578,94000,35,3026000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.9074315924955103,0.9449753329003715,0.926203462697941,0.9449753329003715,False,114,11778,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
92000,0.0038406946647741506,0.06349206349206349,0.0038406946647741506,0.0036537779354380985,1.1195652173913044,1.0,0.35638252849467394,/tmp/nxf.XXXXalc7Vo/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437915.1 Subdoligranulum sp. CAG:314, MGS314",602297d2cd067f9699ece9ed11f3c792,0.06349206349206349,92000,36,2934000,ERR1293311.fastq.gz,ERR1293311,d531bb8a,23954000,51,DNA,1000,23954,True,0.896675876382818,0.9473793422210741,0.922027609301946,0.9473793422210741,False,103,11881,28190,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915
