intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1859000,0.04452801264700951,0.5833071854408535,0.04452801264700951,0.05684438784290779,1.7767616998386229,1.0,1.1550939885314946,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018847895.1 Akkermansia muciniphila strain=Akk0196, ASM1884789v1",442a6fcabd8680d9ec163fa382ba4ec9,0.5833071854408535,1859000,0,18462000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9408114926533594,0.9894862224573919,0.9651488575553757,0.9894862224573919,False,3303,3303,58106,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp001580195
492000,0.011784713406309133,0.09985792571544551,0.011784713406309133,0.009912917770970295,1.170731707317073,1.0,0.4806384147595919,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.09985792571544551,492000,11,9177000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9166060637938053,0.9558286629731093,0.9362173633834573,0.9558286629731093,False,576,17524,58106,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
415000,0.009940357852882704,0.2048371174728529,0.009940357852882704,0.008467283929370462,1.1855421686746987,1.0,0.48771227201086054,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000499765.1 Methanobacterium sp. MB1, Methanobacterium",ef2348530c6b74cb09e265c9ef0cdcc0,0.2048371174728529,415000,12,8762000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9135522107700652,0.9693892714536464,0.9414707411118558,0.9693892714536464,False,492,18016,58106,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765
417000,0.009988263191932741,0.1545145447676615,0.009796641835732593,0.010670154545141638,1.5158924205378974,1.0,0.9965057524109073,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",681ede2914dbd0fd440c5298cddc77fa,0.15753683415187003,409000,13,8353000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9136383341704734,0.9644115310026841,0.9390249325865787,0.9644115310026841,False,620,18636,58106,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
610000,0.014611128410261324,0.06054351565187478,0.008431339672806534,0.012993494647712801,2.1448863636363638,1.0,2.99222989755367,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",6bf3ff1d807c2ab1988e6b3c386a7cec,0.10491916064671483,352000,14,8001000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9204779871921197,0.9567557361000328,0.9386168616460763,0.9567557361000328,False,755,19391,58106,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens
317000,0.007592996239430884,0.1437641723356009,0.007592996239430884,0.008467283929370462,1.5520504731861198,1.0,0.837585472247439,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546075.1 uncultured Clostridiales bacterium, UMGS838",7f4284af1da5d8d2e35ee124e9686eba,0.1437641723356009,317000,15,7684000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9087396430323426,0.9626830969882756,0.935711370010309,0.9626830969882756,False,492,19883,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900546075
296000,0.007089990179405495,0.1400189214758751,0.007089990179405495,0.007675627301827694,1.5067567567567568,1.0,0.8422670631679654,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003514385.1 Ruminococcaceae bacterium, ASM351438v1",f9c0b9f063b0491b08d56440914037f2,0.1400189214758751,296000,16,7388000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.907519147231801,0.9621849581666609,0.934852052699231,0.9621849581666609,False,446,20329,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385
239000,0.005724688016479436,0.1178500986193294,0.005724688016479436,0.005403916979313668,1.3138075313807531,1.0,0.6515653348283447,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_905210055.1 uncultured Enorma sp., ERR260137-mag-bin.8",08c56578e9fc0befa840a566a6b3ccab,0.1178500986193294,239000,17,7149000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9037209485372106,0.9589385619643169,0.9313297552507638,0.9589385619643169,False,314,20643,58106,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma sp900751795
226000,0.0054133033126541955,0.08423811306626731,0.005389350643129177,0.005042508518913709,1.3022222222222222,1.0,0.6974521533215303,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150425.1 [Eubacterium] siraeum strain=DSM 15702, ASM2515042v1",7c24794bacadf19541e3a6bc077d6d28,0.08461250467989517,225000,18,6924000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9027304367597238,0.9527288246529202,0.927729630706322,0.9527288246529202,False,293,20936,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
225000,0.005389350643129177,0.0782422293676313,0.005245634625979065,0.004939248958799436,1.3105022831050228,1.0,0.6719624525715855,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018228685.1 Clostridiaceae bacterium Marseille-Q4149 strain=Marseille-Q4149, ASM1822868v1",1bba9d7c75b903b81673df1b6344def2,0.08038585209003216,219000,19,6705000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9026519451576435,0.951772020808372,0.9272119829830077,0.951772020808372,False,287,21223,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp001916855
212000,0.005077965939303935,0.056958624395486296,0.005077965939303935,0.004371321378170929,1.1981132075471699,1.0,0.5305712713448629,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000239295.1 Flavonifractor plautii ATCC 29863 strain=ATCC 29863, ASM23929v1",1ed22d796c79d0337723a67a4b313636,0.056958624395486296,212000,20,6493000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9015992155351662,0.9453643169998195,0.9234817662674928,0.9453643169998195,False,254,21477,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii
610000,0.014611128410261324,0.034839599862021384,0.004838439244053749,0.0048187794719994495,1.386138613861386,1.0,0.6129024768531549,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019412865.1 Bacteroides sp., ASM1941286v1",ea887218e0141cf6c988447e4d85d9a1,0.10520869265263884,202000,21,6291000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9204779871921197,0.9568074355423187,0.9386427113672192,0.9568074355423187,False,280,21757,58106,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp019412865
207000,0.004958202591678842,0.07569721115537849,0.004551007209753527,0.0036485044573710116,1.1157894736842104,1.0,0.39371798335294833,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.08247011952191236,190000,22,6101000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9011773749864476,0.9522498527921347,0.9267136138892911,0.9522498527921347,False,212,21969,58106,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
185000,0.004431243862128434,0.05181200453001133,0.004383338523078397,0.0037517640174852857,1.1912568306010929,1.0,0.6198272759977809,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002160825.1 Lachnoclostridium sp. An131 strain=An131, ASM216082v1",d84b0bfe7bc6554b847ba6bd54767497,0.052378255945639864,183000,23,5918000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8991940906737874,0.9438116078405047,0.921502849257146,0.9438116078405047,False,218,22187,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp002160825
177000,0.0042396225059282856,0.08608949416342412,0.0042396225059282856,0.003390355557085327,1.112994350282486,1.0,0.35046468744114856,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546885.1 uncultured Ruminococcaceae bacterium, UMGS927",4fe8b013ceec3bf1b4ba70c5cde9ca98,0.08608949416342412,177000,24,5741000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8984150194028887,0.9530521594485247,0.9257335894257067,0.9530521594485247,False,197,22384,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum
174000,0.00416776449735323,0.07954545454545454,0.004024048480203118,0.003149416583485354,1.0892857142857142,1.0,0.3242272340808648,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548615.1 uncultured Clostridiales bacterium, UMGS1099",3ebf54e6924e9f70834c5cfeab07ee71,0.08238636363636363,168000,25,5573000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8981139346558722,0.9522308806771281,0.9251724076665002,0.9522308806771281,False,183,22567,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615
160000,0.00383242712400297,0.07424593967517401,0.00383242712400297,0.0029945272433139435,1.0875,1.0,0.2825663638864329,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900757195.1 Lachnospiraceae bacterium, ERS537286_43",2b9a97745e382dcc9f4baf2fb07733fc,0.07424593967517401,160000,26,5413000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8966379893536609,0.9502903685850969,0.9234641789693789,0.9502903685850969,False,174,22741,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900757195
156000,0.0037366164459028957,0.042119565217391304,0.0037126637763778775,0.002977317316628231,1.1161290322580646,1.0,0.4088510843291577,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009767585.1 Coprobacillus cateniformis strain=RCA1-24, ASM976758v1",de87416613bb46c39ff2def37c865c30,0.042391304347826085,155000,27,5258000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8961929839673995,0.9399047803479151,0.9180488821576573,0.9399047803479151,False,173,22914,58106,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus;s__Coprobacillus cateniformis
365000,0.008742724376631776,0.021359526036794512,0.0032815157249275434,0.003906653357656696,1.6569343065693432,1.0,1.0970295407155732,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_902362375.1 Bacteroidaceae bacterium, MGYG-HGUT-00013",63b6685e3c82820586cc3acca805ccf1,0.05690676644839414,137000,28,5121000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9112554381115985,0.9453474328671451,0.9283014354893717,0.9453474328671451,False,227,23141,58106,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp902362375
166000,0.003976143141153081,0.030814882446929925,0.003233610385877506,0.004698309985199463,2.022222222222222,1.0,1.7990395242674753,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.03789089249029902,135000,29,4986000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8972854545162023,0.9378386655408633,0.9175620600285328,0.9378386655408633,False,273,23414,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
138000,0.0033054683944525615,0.032457879088206146,0.003137799707777432,0.002701958489656834,1.1984732824427482,1.0,0.6587038780093015,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000949455.1 Ruthenibacterium lactatiformans strain=585-1, ASM94945v1",1562c71162861a5c6e3bb1e6d2a266f2,0.03419226957383548,131000,30,4855000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8940411530205224,0.9359518106641661,0.9149964818423443,0.9359518106641661,False,157,23571,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans
275000,0.0065869841193801045,0.017438536306460833,0.0029222256820522646,0.002701958489656834,1.2868852459016393,1.0,0.5353030120411704,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900557355.1 uncultured Bacteroides sp., UMGS2042",26cd6f99620cbd40a9534fcb50c2c063,0.03930817610062893,122000,31,4733000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9062106239952463,0.9385141849322605,0.9223624044637534,0.9385141849322605,False,157,23728,58106,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900557355
132000,0.0031617523773024504,0.03481012658227848,0.002898273012527246,0.0022889202491997384,1.0991735537190082,1.0,0.5046061990900412,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_008121495.1 [Ruminococcus] gnavus ATCC 29149 strain=JCM6515, ASM812149v1",c0af2b4fd1a1fb3c5fc7e5a29e4fe5d1,0.0379746835443038,121000,32,4612000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8932622434010121,0.9378792865238912,0.9155707649624516,0.9378792865238912,False,133,23861,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
117000,0.002802462334427172,0.05142857142857143,0.002802462334427172,0.0023405500292568754,1.1623931623931625,1.0,0.41256473115033065,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547455.1 uncultured Ruminococcaceae bacterium, UMGS991",a9b8876d06a676ef94b5ef476b12b66b,0.05142857142857143,117000,33,4495000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8911519473925149,0.9434730500707659,0.9173124987316403,0.9434730500707659,False,136,23997,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum
122000,0.0029222256820522646,0.036414565826330535,0.002802462334427172,0.0020824011289711907,1.0341880341880343,1.0,0.1817118942347803,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001404675.1 Coprococcus eutactus strain=2789STDY5834963, 14207_7#86",6309e330103cdd129eb9c6193ed4268b,0.037970743853096796,117000,34,4378000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8918834657725861,0.9378773785743926,0.9148804221734894,0.9378773785743926,False,121,24118,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A
316000,0.007569043569905866,0.05265748031496063,0.002562935639176986,0.0032698860702853405,1.7757009345794392,1.0,1.1942886766900849,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834225.1 Ruminococcus bromii strain=ATCC 27255, ASM283422v1",cc0d1920d867de31a7e6286955b7e12a,0.15551181102362205,107000,35,4271000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.9086833463901235,0.9641669113493547,0.9364251288697392,0.9641669113493547,False,190,24308,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii
116000,0.0027785096649021535,0.026965148817094886,0.0025389829696519676,0.0021512408357140396,1.179245283018868,1.0,0.5102195201128287,/tmp/nxf.XXXX8qMFOX/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002161215.1 Flavonifractor sp. An10 strain=An10, ASM216121v1",bcdb7722023fde9b473ad34d534c4b62,0.02950903078097176,106000,36,4165000,ERR480669.fastq.gz,ERR480669,346c80ed,41749000,51,DNA,1000,41749,True,0.8910019713883844,0.933252402412648,0.9121271869005162,0.933252402412648,False,125,24433,58106,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avistercoris
