intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2687000,0.017085810574507997,0.5595585172844648,0.017085810574507997,0.011480437097533443,1.8697432080387049,2.0,1.1735216250229716,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000735375.1 Hafnia alvei ATCC 13337 strain=ATCC 13337, GHAL_DRAFTv1",8e90c30a7926e542dc0e2fe2ecfcfdd1,0.5595585172844648,2687000,0,82798000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9233062934782217,0.9886801034049384,0.95599319844158,0.9886801034049384,False,5024,5024,437614,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia alvei
1152000,0.007325215400756684,0.5054848617814831,0.007325215400756684,0.007792255275196863,2.9600694444444446,2.0,2.1913979545435076,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003269275.1 Phascolarctobacterium faecium DSM 14760 strain=DSM 14760, ASM326927v1",7c43b2da8075c4100917842aa30c8367,0.5054848617814831,1152000,13,61962000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9081001205518742,0.98671187732918,0.947405998940527,0.98671187732918,False,3410,73848,437614,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
1138000,0.007236193685816933,0.2149550583285523,0.0071471719708771815,0.0035053723144140726,1.3647686832740213,1.0,0.6725719741199271,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",5ed7bd7e8a301425ed2ad891c3e399f5,0.21763243449990438,1124000,14,60838000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9078824300618118,0.9705416748407835,0.9392120524512977,0.9705416748407835,False,1534,75382,437614,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
1184000,0.007528693606333259,0.2559329920893439,0.006994563316694751,0.004298308555027947,1.71,1.0,1.026242041271321,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.275476966030712,1100000,15,59738000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9085881145995759,0.9750374129100304,0.9418127637548032,0.9750374129100304,False,1881,77263,437614,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
1187000,0.007547769688106063,0.28756906077348066,0.006619400375162942,0.003546504453696637,1.4908741594620558,1.0,0.9703398220887907,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000265365.1 Alistipes finegoldii DSM 17242 strain=DSM 17242, ASM26536v1",32e9ec95ec567198d44d9d52c769243b,0.3279005524861878,1041000,16,58697000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.908633199132861,0.9783736509849391,0.9435034250589001,0.9783736509849391,False,1552,78815,437614,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii
1043000,0.006632117763011478,0.2826739427012278,0.006587606905541602,0.11312252350244736,47.78378378378378,43.0,39.643215367564714,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_015074785.1 Prevotella copri strain=YF2, ASM1507478v1",7e930297e6a022bb1488dcb6fef424b2,0.28458390177353343,1036000,17,57661000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9063319679589547,0.9756594193948359,0.9409956936768953,0.9756594193948359,False,49504,128319,437614,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp015074785
1036000,0.006587606905541602,0.3701716738197425,0.0065812482116173335,0.005655669151352562,2.391304347826087,2.0,2.1142538431251587,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436535.1 Eubacterium sp. CAG:252, MGS252",2d5ecc2ee51dd5961462d43a4110e7a8,0.37052932761087265,1035000,18,56626000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9062123039252366,0.9807211492205041,0.9434667265728703,0.9807211492205041,False,2475,130794,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436535
978000,0.00621880265793406,0.22095724907063197,0.006047117921978825,0.0030163568807213665,1.38801261829653,1.0,1.0446515646538483,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",903d4323f292a4facda7c7138f35e12d,0.22723048327137546,951000,19,55675000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9051891684926289,0.9713633155010138,0.9382762419968214,0.9713633155010138,False,1320,132114,437614,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
1056000,0.006714780784026961,0.31445245451424647,0.005824563634629447,0.006423469084627091,3.0687772925764194,2.0,2.322912978537922,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009695995.1 Lachnospiraceae bacterium WCA3-601-WT-6H strain=WCA3-601-WT-6H, ASM969599v1",5d6c5014a4cd18c2fe5be407fbfab795,0.36251287332646753,916000,20,54759000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9065521268998348,0.9803006328654318,0.9434263798826332,0.9803006328654318,False,2811,134925,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis
960000,0.006104346167297237,0.30837004405286345,0.0057864114710838395,0.004344010932008574,2.089010989010989,2.0,1.830087402551622,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_019967995.1 Faecalibacterium prausnitzii strain=Fp77, ASM1996799v1",264221f02d0ea5438188a28327519ed3,0.325313453066757,910000,21,53849000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9048595198458778,0.9782217044702662,0.941540612158072,0.9782217044702662,False,1901,136826,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E
956000,0.006078911391600166,0.21618386401723724,0.005741900613613964,0.00498612932858638,2.416389811738649,2.0,1.7619823700622097,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461245.1 Blautia sp. AF19-10LB strain=AF19-10LB, ASM346124v1",1010f41a1cf51346c99c112643c1110b,0.22887239645678717,903000,22,52946000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9047854420043816,0.9715004546421236,0.9381429483232526,0.9715004546421236,False,2182,139008,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615
966000,0.006142498330842845,0.2945659377070908,0.005652878898674212,0.00350080207671601,1.7232845894263218,1.0,1.1588792581549907,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025146925.1 [Bacteroides] pectinophilus strain=ATCC 43243, ASM2514692v1",e924e34694026ed1a18ee2098b33f809,0.32007952286282304,889000,23,52057000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9049700711526706,0.977910646546219,0.9414403588494448,0.977910646546219,False,1532,140540,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bacteroides_F;s__Bacteroides_F pectinophilus
913000,0.005805487552856643,0.24299583911234396,0.005570215877658729,0.0035099425521121354,1.7534246575342465,1.0,2.203344211566397,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003478035.1 Clostridium sp. OF03-18AA strain=OF03-18AA, ASM347803v1",86ff0e7697688dce4a633d3f845b8f4e,0.2532593619972261,876000,24,51181000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9039693384204439,0.9734310746991657,0.9387002065598048,0.9734310746991657,False,1536,142076,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066785
860000,0.005468476774870442,0.33268858800773693,0.005468476774870442,0.0040995032151622205,2.0860465116279068,2.0,1.3027843876203637,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.33268858800773693,860000,25,50321000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9029099494255945,0.9786517886671686,0.9407808690463816,0.9786517886671686,False,1794,143870,437614,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
945000,0.006008965758433218,0.25271739130434784,0.005322226814612279,0.002993505692231053,1.5651135005973715,1.0,1.0741345404615184,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.28532608695652173,837000,26,49484000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9045801502222491,0.9757092476187716,0.9401446989205104,0.9757092476187716,False,1310,145180,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
882000,0.005608368041204337,0.23964326812428077,0.005296792038915207,0.003290571142605127,1.7286914765906363,1.0,1.1557488613983706,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.2537399309551208,833000,27,48651000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.903357260277188,0.9734672591168589,0.9384122596970235,0.9734672591168589,False,1440,146620,437614,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
824000,0.005239563793596795,0.39406982305117166,0.005239563793596795,0.006126403634253017,3.253640776699029,3.0,2.0627266211684634,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000433635.1 Ruminococcus sp. CAG:254, MGS254",97384978680cf4197a3ae067d0abfc7b,0.39406982305117166,824000,28,47827000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9021532057764083,0.9819063357712451,0.9420297707738268,0.9819063357712451,False,2681,149301,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635
894000,0.005684672368295552,0.27809652379345257,0.005239563793596795,0.005109525746434072,2.7135922330097086,2.0,6.379617856036981,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014287955.1 Lachnospira sp. NSJ-43 strain=NSJ-43, ASM1428795v1",b29b0d93212345cbbc98d9dd00407b7c,0.30172122848464394,824000,29,47003000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.903596658979827,0.976778728842363,0.940187693911095,0.976778728842363,False,2236,151537,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325
786000,0.004997933424474613,0.5015954052329291,0.004997933424474613,0.002934092602156238,1.633587786259542,1.0,0.9440272147786217,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435555.1 Firmicutes bacterium CAG:176, MGS176",f75e49f303593e98e86fc7d7e28e127f,0.5015954052329291,786000,30,46217000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9013184152902426,0.9865624450967214,0.943940430193482,0.9865624450967214,False,1284,152821,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555
794000,0.005048802975868756,0.24788922661263088,0.0046672813404126795,0.0026050354878957255,1.553133514986376,1.0,1.47523968999505,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_902363825.1 Lachnospiraceae bacterium, MGYG-HGUT-00153",1baa5241695fdb60335365cbe03a030e,0.26815265113137454,734000,31,45483000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9014974007671932,0.9745223544247481,0.9380098775959707,0.9745223544247481,False,1140,153961,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp000438375
828000,0.005264998569293867,0.1970702045328911,0.004533748768003052,0.0026050354878957255,1.5988779803646564,1.0,2.009542139552479,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000225345.1 Roseburia hominis A2-183 strain=A2-183, ASM22534v1",2a06d44b517751a885debff12d3f2b01,0.22885572139303484,713000,32,44770000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.9022388723767516,0.9714990667285308,0.9368689695526412,0.9714990667285308,False,1140,155101,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis
696000,0.0044256509712904965,0.27048216385731083,0.004387498807744889,0.002947803315250426,1.8695652173913044,1.0,1.6339961105293221,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_001916715.1 Firmicutes bacterium CAG:24053_14, ASM191671v1",7e2176433b3cbec7ec2ddaddec1f82cd,0.2728341826734614,690000,33,44080000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.8991718236179062,0.9748531330362596,0.9370124783270829,0.9748531330362596,False,1290,156391,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715
678000,0.004311194480653674,0.3331695331695332,0.004311194480653674,0.0028426878481949847,1.8348082595870205,1.0,1.070865531630575,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900542935.1 uncultured Clostridiales bacterium, UMGS509",bf26687982676d9d2782f7ba698ec4ef,0.3331695331695332,678000,34,43402000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.898709972957925,0.9786795096165116,0.9386947412872183,0.9786795096165116,False,1244,157635,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA7597;s__UBA7597 sp900542935
673000,0.004279401011032334,0.25755228505034855,0.00422853145963819,0.0021320158861462385,1.4030075187969926,1.0,1.095440986466494,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.2606506584043377,665000,35,42737000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.8985795468594194,0.9739803005824185,0.936279923720919,0.9739803005824185,False,933,158568,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
645000,0.0041013575811528315,0.23471615720524017,0.0041013575811528315,0.0022988295621255263,1.5596899224806202,1.0,0.8917815441331934,/tmp/nxf.XXXXAcunjL/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437755.1 Roseburia sp. CAG:303, MGS303",b1bfc81f445bd60c679c1fa2827c85cb,0.23471615720524017,645000,36,42092000,ERR479208_2.fastq.gz,ERR479208,85ea1b67,157265000,51,DNA,1000,157265,True,0.8978311302869622,0.9719808434802731,0.9349059868836176,0.9719808434802731,False,1006,159574,437614,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755
