intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1448000,0.08898721730580138,0.719324391455539,0.08898721730580138,0.1472186944373889,2.001381215469613,2.0,1.3197389133560269,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547395.1 uncultured Opitutales bacterium, UMGS982",d6434e3f0d29708bef90aac33a03ad39,0.719324391455539,1448000,0,6346000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9536710097729948,0.9935611549981955,0.9736160823855952,0.9935611549981955,False,2898,2898,19685,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__UMGS1490;s__UMGS1490 sp900547395
157000,0.009648475909537857,0.020404909931452254,0.007866273352999017,0.006705613411226823,1.03125,1.0,0.21423920626253262,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",36e5cf9f0e4c0a0411f3300c5364f87f,0.02502789733779691,128000,11,2708000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.91301851090113,0.9302433116501622,0.921630911275646,0.9302433116501622,False,132,7281,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
132000,0.008112094395280236,0.050199203187251,0.007743362831858407,0.007061214122428245,1.1031746031746033,1.0,0.6277873095417493,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.05258964143426295,126000,12,2582000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9099187362987013,0.9438861464938327,0.926902441396267,0.9438861464938327,False,139,7420,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
114000,0.007005899705014749,0.04440981690689521,0.007005899705014749,0.0062484124968249935,1.0789473684210527,1.0,0.2696565991042,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432135.1 Firmicutes bacterium CAG:124, MGS124",6b915c74416fbc7426b7dfb5b1f7e785,0.04440981690689521,114000,13,2468000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9073068598052855,0.9407624621140739,0.9240346609596797,0.9407624621140739,False,123,7543,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
311000,0.0191125860373648,0.016500151377535573,0.006698623402163225,0.006756413512827026,1.2201834862385321,1.0,0.49507293810025843,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003464595.1 Bacteroides intestinalis strain=AF14-32, ASM346459v1",5018c46a831958831fc599a735d21972,0.047078413563427186,109000,14,2359000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9253379662003001,0.9418394955995787,0.9335887308999393,0.9418394955995787,False,133,7676,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis_A
107000,0.006575712881022615,0.0413926499032882,0.006575712881022615,0.005638811277622556,1.0373831775700935,1.0,0.18969890775873308,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.0413926499032882,107000,15,2252000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9061801935341446,0.9394655249262173,0.9228228592301809,0.9394655249262173,False,111,7787,19685,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
133000,0.008173549655850541,0.016585692745853576,0.006084070796460177,0.005181610363220727,1.0303030303030303,1.0,0.17141982574219333,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",29f2cc9d2d6e4b636e9cf811c74231fd,0.022281789244429553,99000,16,2153000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9100534000628064,0.9281258398005974,0.9190896199317019,0.9281258398005974,False,102,7889,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis
95000,0.005838249754178957,0.02999000333222259,0.0055309734513274336,0.0049276098552197105,1.0777777777777777,1.0,0.2678215731820877,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003324185.1 Faecalibacterium prausnitzii strain=ATCC 27768, ASM332418v1",a294186b3cb8cdd319bb9d5fdcde1f5a,0.03165611462845718,90000,17,2063000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9040690898899445,0.9345385223969951,0.9193038061434697,0.9345385223969951,False,97,7986,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii
84000,0.005162241887905605,0.04185351270553064,0.005162241887905605,0.004419608839217678,1.0357142857142858,1.0,0.1855768722395226,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003522105.1 Oscillibacter sp., ASM352210v1",3a0c55ad38bb72b6562163e2580de420,0.04185351270553064,84000,18,1979000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9018902524746738,0.9396695106069566,0.9207798815408152,0.9396695106069566,False,87,8073,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp003522105
83000,0.0051007866273352995,0.06831275720164609,0.0051007866273352995,0.004622809245618491,1.0963855421686748,1.0,0.2951192461184552,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437855.1 Clostridium sp. CAG:567, MGS567",420bf35d36562302d392540e5861f73b,0.06831275720164609,83000,19,1896000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9016784889088558,0.9487397445499139,0.9252091167293849,0.9487397445499139,False,91,8164,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000437855
84000,0.005162241887905605,0.03070011231748409,0.005039331366764995,0.004622809245618491,1.1097560975609757,1.0,0.31258550287747067,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150425.1 [Eubacterium] siraeum strain=DSM 15702, ASM2515042v1",7c24794bacadf19541e3a6bc077d6d28,0.0314488955447398,82000,20,1814000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9018902524746738,0.9344181861302722,0.918154219302473,0.9344181861302722,False,91,8255,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
99000,0.006084070796460177,0.0180324126911664,0.004854965585054081,0.0053848107696215395,1.3417721518987342,1.0,0.6538314719060738,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.022597580461081946,79000,21,1735000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9048004931168049,0.9283819855010916,0.9165912393089483,0.9283819855010916,False,106,8361,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
78000,0.004793510324483776,0.039735099337748346,0.004793510324483776,0.0042672085344170685,1.0769230769230769,1.0,0.2664693550105965,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435975.1 Oscillibacter sp. CAG:241, MGS241",69562c3cd3eb99b63b3b579067a35f6c,0.039735099337748346,78000,22,1657000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9005806697157953,0.9387129937964204,0.9196468317561078,0.9387129937964204,False,84,8445,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975
75000,0.004609144542772861,0.030838815789473683,0.004609144542772861,0.003911607823215647,1.0266666666666666,1.0,0.16110727964792765,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544375.1 uncultured Ruminococcaceae bacterium, UMGS668",10109c779a5baf5bc4fa694e8a809e35,0.030838815789473683,75000,23,1582000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8998883591683151,0.9340593337559839,0.9169738464621495,0.9340593337559839,False,77,8522,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375
89000,0.0054695181907571284,0.009958836807860841,0.004609144542772861,0.003911607823215647,1.0266666666666666,1.0,0.16110727964792762,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001881565.1 Eisenbergiella tayi strain=DSM 26961, ASM188156v1",9baf6a48dca37589fb064628236b2af5,0.011817819678661532,75000,24,1507000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9029133206801762,0.9166564842119809,0.9097849024460785,0.9166564842119809,False,77,8599,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi
74000,0.004547689282202556,0.03220191470844212,0.004547689282202556,0.0037592075184150367,1.0,1.0,0.0,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547155.1 uncultured bacterium, UMGS951",9e140e39c86d586fed55d4cc129258c8,0.03220191470844212,74000,25,1433000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8996515428883703,0.9348518210109181,0.9172516819496442,0.9348518210109181,False,74,8673,19685,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__Spyradomonas excrementavium
82000,0.005039331366764995,0.019524617996604415,0.004240412979351032,0.003556007112014224,1.0144927536231885,1.0,0.1195103079889177,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_005121165.3 Dysosmobacter welbionis strain=J115, ASM512116v3",09a34dca3e142e3d9e58ce200e89b31c,0.02320316921335597,69000,26,1364000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9014642090791432,0.9288635224928012,0.9151638657859722,0.9288635224928012,False,70,8743,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis
412000,0.025319567354965586,0.009054325955734407,0.0038716814159292035,0.004013208026416053,1.253968253968254,1.0,0.5029517307223764,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000513195.1 Bacteroides timonensis, AP1",866b9dfffc66fc248b42c5707cded6b0,0.05921241736131072,63000,27,1301000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.930454672598471,0.9460839231983595,0.9382692978984153,0.9460839231983595,False,79,8822,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides timonensis
61000,0.0037487708947885937,0.030745967741935484,0.0037487708947885937,0.003251206502413005,1.0491803278688525,1.0,0.2162443599716872,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.030745967741935484,61000,28,1240000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8962500524810384,0.9340041106116581,0.9151270815463483,0.9340041106116581,False,64,8886,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
65000,0.003994591937069813,0.011665710460891184,0.0037487708947885937,0.003098806197612395,1.0,1.0,0.0,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",5ed7bd7e8a301425ed2ad891c3e399f5,0.01243067508127749,61000,29,1179000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8973669025462523,0.9175656591427719,0.9074662808445121,0.9175656591427719,False,61,8947,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
101000,0.006206981317600786,0.017548906789413118,0.0037487708947885937,0.0031496062992125984,1.0163934426229508,1.0,0.12698306053139075,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.02905638665132336,61000,30,1118000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9051553982547768,0.9329695776588113,0.919062487956794,0.9329695776588113,False,62,9009,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
68000,0.004178957718780727,0.018115942028985508,0.003687315634218289,0.003302006604013208,1.0833333333333333,1.0,0.27638539919628335,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.020531400966183576,60000,31,1058000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8981611672794337,0.9266381330208965,0.9123996501501651,0.9266381330208965,False,65,9074,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
59000,0.0036258603736479844,0.023468575974542563,0.0036258603736479844,0.004368808737617475,1.4576271186440677,1.0,1.0138370460161479,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_009775705.1 Prevotellamassilia sp., ASM977570v1",d2591820141d36ddf86a7a510e38d3eb,0.023468575974542563,59000,32,999000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8956644053112187,0.9290706905423713,0.912367547926795,0.9290706905423713,False,86,9160,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp009775705
103000,0.0063298918387413965,0.015967523680649527,0.0036258603736479844,0.003251206502413005,1.0847457627118644,1.0,0.3338595865015629,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.02787550744248985,59000,33,940000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.9055034791602135,0.9322108903907814,0.9188571847754974,0.9322108903907814,False,64,9224,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
53000,0.0032571288102261555,0.029444444444444443,0.0032571288102261555,0.0027940055880111762,1.0377358490566038,1.0,0.1905566969502279,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003150405.1 Clostridiales bacterium, ASM315040v1",2e98b56b5439661e90bdde3e7ac623ac,0.029444444444444443,53000,34,887000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.893782933172623,0.9332123082617447,0.9134976207171839,0.9332123082617447,False,55,9279,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QAMM01;s__QAMM01 sp003150405
54000,0.00331858407079646,0.011195606252640473,0.0032571288102261555,0.0026924053848107698,1.0,1.0,0.0,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148635.1 Butyricimonas virosa strain=DSM 23226, ASM2514863v1",f1e48f4468897441260545c7b17e1afc,0.011406844106463879,53000,35,834000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8941105757501352,0.9160205273625133,0.9050655515563242,0.9160205273625133,False,53,9332,19685,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
67000,0.004117502458210423,0.017622667588113337,0.0031342182890855457,0.002743205486410973,1.0588235294117647,1.0,0.23529411764705882,/tmp/nxf.XXXXsHTKWy/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",ed1efb2cfdd72a79a58a29bdfe7eb6ab,0.023151347615756736,51000,36,783000,ERR1293167.fastq.gz,ERR1293167,b82f1c48,16272000,51,DNA,1000,16272,True,0.8979002966473127,0.9288228012402913,0.9133615489438021,0.9288228012402913,False,54,9386,19685,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae
