intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
943000,0.04117544319273426,0.3058709049626987,0.04117544319273426,0.04825538233110616,1.378579003181336,1.0,0.6767203800793212,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_004167605.1 Akkermansia sp. aa_0143 strain=aa_0143, ASM416760v1",0caee0c37905fb699696787c2a36e4f3,0.3058709049626987,943000,0,11010000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9393686123247645,0.977040380218673,0.9582044962717188,0.977040380218673,False,1300,1300,26940,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp004167605
313000,0.013666928652519431,0.07940161104718067,0.012051349227141734,0.012806236080178173,1.25,1.0,0.6856447299091374,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.09004602991944764,276000,12,6253000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9192730494446039,0.9538922169659073,0.9365826332052556,0.9538922169659073,False,345,7315,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
275000,0.012007684918347743,0.10438247011952191,0.011440048904025849,0.01161841128433556,1.1946564885496183,1.0,0.5134545442614996,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.10956175298804781,262000,13,5991000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9169429988707058,0.957568351414858,0.9372556751427819,0.957568351414858,False,313,7628,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
266000,0.011614706139201816,0.07956318252730109,0.011134398742467907,0.010430586488492948,1.1019607843137256,1.0,0.3392553530020732,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.08299531981279251,255000,14,5736000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9163449374306899,0.9523683905976528,0.9343566640141714,0.9523683905976528,False,281,7909,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
209000,0.009125840537944284,0.07978311386522076,0.00899484761156231,0.009651076466221232,1.2621359223300972,1.0,0.7627386152000913,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",442a7b6ad44794daf4265d6e6158d0b9,0.08094500387296669,206000,15,5530000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9120220753932886,0.9519013916139942,0.9319617335036414,0.9519013916139942,False,260,8169,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
207000,0.0090385119203563,0.044195250659630606,0.00877652606759235,0.009242761692650333,1.2388059701492538,1.0,0.7211699775238639,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",7f2073ec6218c72ec98b02ac15cb9880,0.04551451187335093,201000,16,5329000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9118501404137571,0.9412158098377326,0.9265329751257448,0.9412158098377326,False,249,8418,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
197000,0.008601868832416383,0.08100328947368421,0.008601868832416383,0.008092056421677802,1.1065989847715736,1.0,0.3246350650826291,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544375.1 uncultured Ruminococcaceae bacterium, UMGS668",10109c779a5baf5bc4fa694e8a809e35,0.08100328947368421,197000,17,5132000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9109652696729517,0.9519148266788118,0.9314400481758818,0.9519148266788118,False,218,8636,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375
212000,0.00925683346432626,0.05790866975512905,0.007641254038948563,0.00805493689680772,1.24,1.0,0.6499230723708769,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.07015221707478492,175000,18,4957000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9122769768770972,0.9492341645057306,0.9307555706914139,0.9492341645057306,False,217,8853,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
174000,0.007597589730154571,0.03385826771653543,0.007510261112566588,0.0066815144766146995,1.0465116279069768,1.0,0.21059035204970736,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",63b92dc09e7b5ffbd878d8e5fce5cfec,0.03425196850393701,172000,19,4785000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9087504193453867,0.9359838254426142,0.9223671223940004,0.9359838254426142,False,180,9033,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
166000,0.007248275259802637,0.07174295774647887,0.007117282333420662,0.006941351150705271,1.147239263803681,1.0,0.41789905192457427,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.07306338028169014,163000,20,4622000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9079121274034708,0.9499912455534069,0.9289516864784388,0.9499912455534069,False,187,9220,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
193000,0.008427211597240416,0.03513261982317357,0.00659331062789276,0.005790645879732739,1.033112582781457,1.0,0.2127467338305829,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.04490460679385761,151000,21,4471000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9105989291901266,0.9409668666990586,0.9257828979445926,0.9409668666990586,False,156,9376,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
143000,0.006243996157540826,0.07167919799498747,0.006243996157540826,0.006273199703043801,1.1818181818181819,1.0,0.5105374055508806,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543625.1 uncultured Clostridiales bacterium, UMGS596",230628a283f5731e4baeb5b079cd6331,0.07167919799498747,143000,22,4328000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.905260929725082,0.9496350338285998,0.9274479817768408,0.9496350338285998,False,169,9545,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625
146000,0.006374989083922801,0.029754473574698292,0.006243996157540826,0.005567928730512249,1.048951048951049,1.0,0.21576571497260857,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.030378693300041615,143000,23,4185000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.905629534546788,0.9337840527386315,0.9197067936427097,0.9337840527386315,False,150,9695,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
143000,0.006243996157540826,0.06461816538635337,0.006243996157540826,0.005493689680772086,1.034965034965035,1.0,0.1836912662456461,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000425045.1 Acidaminococcus intestini DSM 21505 strain=DSM 21505, ASM42504v1",e576d8032d9f52694db59a45e18a38d3,0.06461816538635337,143000,24,4042000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.905260929725082,0.9477059779248949,0.9264834538249884,0.9477059779248949,False,148,9843,26940,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini
150000,0.006549646319098768,0.055142745404771216,0.006156667539952842,0.006347438752783964,1.2127659574468086,1.0,0.556183941182912,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018408575.1 Oscillibacter sp. MM50 strain=MM50, ASM1840857v1",e6e6d5e92963e67195839cba6e2f7cae,0.05866249511145874,141000,25,3901000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9061096218307481,0.9459108488066609,0.9260102353187045,0.9459108488066609,False,171,10014,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola
133000,0.005807353069600908,0.05999097880018042,0.005807353069600908,0.005159613956941351,1.0451127819548873,1.0,0.20755148483973324,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001025135.1 Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456 strain=JCM 1255, ASM102513v1",404c2d0a233dc79a88353930897b2669,0.05999097880018042,133000,26,3768000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9039750331824253,0.9463262801822803,0.9251506566823529,0.9463262801822803,False,139,10153,26940,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum
155000,0.006767967863068727,0.03344389165284688,0.005283381364073006,0.005159613956941351,1.1487603305785123,1.0,0.5553817393855023,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000225345.1 Roseburia hominis A2-183 strain=A2-183, ASM22534v1",2a06d44b517751a885debff12d3f2b01,0.042841348811498065,121000,27,3647000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9066923811880475,0.9400994248293595,0.9233959030087036,0.9400994248293595,False,139,10292,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis
126000,0.005501702908042965,0.028493557978196235,0.005021395511309056,0.0046399406087602076,1.0869565217391304,1.0,0.31110510991301416,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000949455.1 Ruthenibacterium lactatiformans strain=585-1, ASM94945v1",1562c71162861a5c6e3bb1e6d2a266f2,0.031219028741328047,115000,28,3532000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9030171994596253,0.9342837850495245,0.9186504922545748,0.9342837850495245,False,125,10417,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans
296000,0.01292463540302157,0.036281179138321996,0.004890402584927081,0.006347438752783964,1.5267857142857142,1.0,0.8447296844529133,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.09588597343699384,112000,29,3420000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9182670191247707,0.9550682623452469,0.9366676407350087,0.9550682623452469,False,171,10588,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
108000,0.004715745349751114,0.026574541589157587,0.0043664308793991795,0.0038975501113585748,1.05,1.0,0.21794494717703375,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461955.1 Ruminococcus sp. AM36-2AA strain=AM36-2AA, ASM346195v1",f9d6dd83df8e5e25abd4b25895899d9e,0.028700504916290195,100000,30,3320000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9002918944485364,0.9327441629685341,0.9165180287085353,0.9327441629685341,False,105,10693,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335
103000,0.004497423805781155,0.04407836153161175,0.004322766570605188,0.004120267260579065,1.121212121212121,1.0,0.3559800037718403,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_019052655.1 Holdemanella porci strain=MSK.10.34, ASM1905265v1",dbc32351ce5b8b126e23568cb4d1ccf2,0.0458593054318789,99000,31,3221000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8994555018026017,0.9413551000508653,0.9204053009267334,0.9413551000508653,False,111,10804,26940,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci_A
155000,0.006767967863068727,0.024056723221068624,0.0041481093354292205,0.0036748329621380848,1.0421052631578946,1.0,0.20082930556146222,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147325.1 Bacteroides stercoris ATCC 43183 strain=ATCC 43183, ASM2514732v1",457cfca025715f640ca0a2d4865521d7,0.0392504431501646,95000,32,3126000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.9066923811880475,0.9384871376027556,0.9225897593954016,0.9384871376027556,False,99,10903,26940,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris
95000,0.0041481093354292205,0.019862011289985364,0.0041481093354292205,0.003600593912397921,1.0210526315789474,1.0,0.14355980733669324,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000701705.1 Bilophila wadsworthia ATCC 49260 strain=ATCC 49260, ASM70170v1",b1bd0a4998658b6084d0785f2a2c686c,0.019862011289985364,95000,33,3031000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8980306930077571,0.9260360767377342,0.9120333848727457,0.9260360767377342,False,97,11000,26940,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
92000,0.004017116409047245,0.043726235741444866,0.004017116409047245,0.0036748329621380848,1.076086956521739,1.0,0.33730697063441084,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_005844325.1 Collinsella aerofaciens strain=1001271st1_C3, ASM584432v1",352fd435b6067c35570b324f434b7ef5,0.043726235741444866,92000,34,2939000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.897465845401875,0.9404763613917533,0.9189711033968142,0.9404763613917533,False,99,11099,26940,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_G
106000,0.00462841673216313,0.030779524924723987,0.004017116409047245,0.003600593912397921,1.0543478260869565,1.0,0.2704316370570593,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.035463365674138506,92000,35,2847000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8999619867561204,0.9366219098222734,0.9182919482891969,0.9366219098222734,False,97,11196,26940,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
87000,0.0037987948650772857,0.048576214405360134,0.0037987948650772857,0.003303637713437268,1.0229885057471264,1.0,0.14986672195868161,/tmp/nxf.XXXXotZr3u/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000016525.1 Methanobrevibacter smithii ATCC 35061 strain=ATCC 35061; PS; DSMZ 861, ASM1652v1",84d0a8ee2bacb5298bd9d78cb01c1a0c,0.048576214405360134,87000,36,2760000,ERR1293309.fastq.gz,ERR1293309,37af32f9,22902000,51,DNA,1000,22902,True,0.8964830348554461,0.9424180625980552,0.9194505487267506,0.9424180625980552,False,89,11285,26940,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii
