intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1568000,0.0600835345058819,0.3182463974020702,0.0600835345058819,0.07395104331280034,1.4623724489795917,1.0,0.8151076578801225,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.3182463974020702,1568000,0,12047000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9463548863533846,0.9778005216676278,0.9620777040105062,0.9778005216676278,False,2293,2293,31007,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
291000,0.011150706977813542,0.0933422549347608,0.010690884009656282,0.010126745573580159,1.125448028673835,1.0,0.39986251667944306,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_009680455.1 Lachnospira eligens strain=BIOML-A1, ASM968045v1",93a7d0e658bdfb8b86a54dc8bf8c1937,0.09735697557711609,279000,11,6974000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9156127082407217,0.9553534147869794,0.9354830615138505,0.9553534147869794,False,314,8812,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
261000,0.010001149557420394,0.09972624168947986,0.009771238073341763,0.009384977585706453,1.1411764705882352,1.0,0.38049321479520537,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018408575.1 Oscillibacter sp. MM50 strain=MM50, ASM1840857v1",e6e6d5e92963e67195839cba6e2f7cae,0.1020727414939382,255000,12,6719000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9136614319425708,0.9562398941398221,0.9349506630411965,0.9562398941398221,False,291,9103,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas coprocola
250000,0.009579645169942905,0.08059100067159167,0.00919645936314519,0.008320701777018092,1.075,1.0,0.29332859844663406,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014337155.1 Wujia chipingensis strain=NSJ-4, ASM1433715v1",d14d6293643dd7ff1e991aef550ff44d,0.08394895903290799,240000,13,6479000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9128903497609916,0.9525817593042495,0.9327360545326205,0.9525817593042495,False,258,9361,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
240000,0.00919645936314519,0.07171938615721891,0.008774954975667701,0.008449704905343955,1.1441048034934498,1.0,0.3978355274735501,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.07516442217350454,229000,14,6250000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9121599361453767,0.9505194891840277,0.9313397126647023,0.9505194891840277,False,262,9623,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
220000,0.008430087749549757,0.0851063829787234,0.008430087749549757,0.008417454123262488,1.1863636363636363,1.0,0.5450566730712543,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.0851063829787234,220000,15,6030000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9106050219251919,0.9528375535287078,0.9317212877269498,0.9528375535287078,False,261,9884,31007,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
257000,0.009847875234701306,0.07227241139680333,0.007970264781392497,0.007740187699551714,1.1538461538461537,1.0,0.3987777183332254,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.08929812369701182,208000,16,5822000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9133847898766488,0.9537362308107346,0.9335605103436917,0.9537362308107346,False,240,10124,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
217000,0.008315132007510441,0.06159420289855073,0.007816990458673411,0.007546683007062922,1.1470588235294117,1.0,0.41767467459099594,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.06551932367149758,204000,17,5618000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9103599023235974,0.9479633716813572,0.9291616370024773,0.9479633716813572,False,234,10358,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
210000,0.00804690194275204,0.07828089025326171,0.007816990458673411,0.008094946302447835,1.2303921568627452,1.0,0.485937383137624,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018918025.1 Oscillibacter sp. MSJ-31 strain=MSJ-31, ASM1891802v1",b4b9b3d4ee70eb2a856753f090684864,0.08058326937835764,204000,18,5414000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9097747857365427,0.9518177976708773,0.93079629170371,0.9518177976708773,False,251,10609,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525
202000,0.007740353297313867,0.09739633558341369,0.007740353297313867,0.007256425968329732,1.113861386138614,1.0,0.33286327671315324,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435335.1 Clostridium sp. CAG:964, MGS964",5fc272e7775da14bba78226f68a77e87,0.09739633558341369,202000,19,5212000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9090821965345508,0.9553609865308701,0.9322215915327104,0.9553609865308701,False,225,10834,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-964;s__CAG-964 sp000435335
176000,0.006744070199639805,0.06545184083302343,0.006744070199639805,0.006095397813396975,1.0738636363636365,1.0,0.2824383754917402,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_944322325.1 uncultured Alloprevotella sp., BRZ_MQ__bin58",68db72b6dc9c9597426104d98d228d9d,0.06545184083302343,176000,20,5036000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.906629497246054,0.9479442174521515,0.9272868573491028,0.9479442174521515,False,189,11023,31007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp944322325
175000,0.006705751618960034,0.04411366711772666,0.006245928650802774,0.005611636082174993,1.0674846625766872,1.0,0.2957538844955571,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.04736129905277402,163000,21,4873000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9065282089040633,0.941950137477606,0.9242391731908346,0.941950137477606,False,174,11197,31007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
163000,0.006245928650802774,0.06604538087520259,0.006245928650802774,0.005482632953849131,1.0429447852760736,1.0,0.20273265818231054,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001544255.1 Enterococcus faecium NBRC 100486 strain=NBRC 100486, ASM154425v1",8cbb4235a69cdb9fdf094a57bedb6792,0.06604538087520259,163000,22,4710000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9052664225161782,0.9481120272964516,0.9266892249063149,0.9481120272964516,False,170,11367,31007,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium
162000,0.006207610070123003,0.08066132264529058,0.006169291489443231,0.005611636082174993,1.0807453416149069,1.0,0.385693781273541,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548585.1 uncultured Prevotella sp., UMGS1105",420ed12cd14894d6247b880762ab3be1,0.0811623246492986,161000,23,4549000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9051571960106136,0.9519514367710438,0.9285543163908287,0.9519514367710438,False,174,11541,31007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548585
172000,0.006590795876920719,0.031882145998240984,0.005556194198566885,0.005256877479278873,1.1241379310344828,1.0,0.4048457964534944,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",7f2073ec6218c72ec98b02ac15cb9880,0.03781882145998241,145000,24,4404000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9062209035536803,0.9378036557832584,0.9220122796684693,0.9378036557832584,False,163,11704,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
139000,0.005326282714488256,0.07495926127104835,0.005287964133808483,0.004805366530138356,1.0797101449275361,1.0,0.2963936425538777,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436835.1 Eubacterium sp. CAG:251, MGS251",491a1cd356571c4fd01bbec5344df263,0.0755024443237371,138000,25,4266000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9024436276553147,0.9506031203367833,0.926523373996049,0.9506031203367833,False,149,11853,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835
133000,0.005096371230409626,0.05649957519116398,0.005096371230409626,0.004515109491405166,1.0526315789473684,1.0,0.22329687826943603,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.05649957519116398,133000,26,4133000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9016631780879372,0.9452143311483873,0.9234387546181622,0.9452143311483873,False,140,11993,31007,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
135000,0.005173008391769169,0.030436802973977696,0.005019734069050082,0.004386106363079304,1.0381679389312977,1.0,0.227987549970505,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",903d4323f292a4facda7c7138f35e12d,0.03136617100371747,131000,27,4002000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9019270972780564,0.9343699290901757,0.918148513184116,0.9343699290901757,False,136,12129,31007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus
123000,0.004713185423611909,0.061995967741935484,0.004713185423611909,0.004321604798916374,1.089430894308943,1.0,0.28536469552494703,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.061995967741935484,123000,28,3879000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9002823091455308,0.9469364889404024,0.9236093990429666,0.9469364889404024,False,134,12263,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
108000,0.004138406713415335,0.03770260747004933,0.004100088132735564,0.003612087593124133,1.0467289719626167,1.0,0.21105775309600405,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000723465.1 Ruminococcus bicirculans strain=80/3, Rb803",70a947f02b8a53314791d97d0ad7467e,0.03805496828752643,107000,29,3772000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.8979894587326075,0.9379181253360079,0.9179537920343077,0.9379181253360079,False,112,12375,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans
143000,0.005479557037207342,0.033663366336633666,0.0039084952293367056,0.0034830844647982715,1.0588235294117647,1.0,0.3075370027717279,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.04719471947194719,102000,30,3670000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9029457860370332,0.941885063737466,0.9224154248872496,0.941885063737466,False,108,12483,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
113000,0.004329999616814193,0.03546099290780142,0.003831858067977162,0.0035153352468797368,1.09,1.0,0.3766961640367474,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_024168045.1 Dorea longicatena strain=NB2A-3-NA, ASM2416804v1",5fba9226860b39ee4f11395602a350d1,0.040070921985815605,100000,31,3570000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.8987866740098505,0.9388679130402637,0.9188272935250571,0.9388679130402637,False,109,12592,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_B
508000,0.019465838985323985,0.030605871330418487,0.0037552209066176187,0.004450607927242236,1.4081632653061225,1.0,0.8309907376123402,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151535.1 Prevotella copri DSM 18205 strain=DSM 18205, ASM2515153v1",70d597ce0e2cee5b6ea444c78a111191,0.15865084322298564,98000,32,3472000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.9256703130911759,0.9645447903865059,0.9451075517388409,0.9645447903865059,False,138,12730,31007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri
101000,0.0038701766486569336,0.03608445297504798,0.0036019465838985324,0.0031605766439836164,1.0425531914893618,1.0,0.20184751022351363,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000153925.1 [Ruminococcus] torques ATCC 27756 strain=ATCC 27756, ASM15392v1",4abf9d69f1e69e10e84c4f7510c75164,0.03877159309021113,94000,33,3378000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.8968103333249774,0.9382612857798737,0.9175358095524255,0.9382612857798737,False,98,12828,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques
108000,0.004138406713415335,0.019543973941368076,0.003218760777100816,0.002773567259006031,1.0238095238095237,1.0,0.1524553389864964,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025151215.1 Parabacteroides merdae ATCC 43184 strain=ATCC 43184, ASM2515121v1",04366d02afc93cbeed4bfc2d3a9aa9a9,0.025127966496044672,84000,34,3294000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.8979894587326075,0.9303160984246237,0.9141527785786157,0.9303160984246237,False,86,12914,31007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae
117000,0.00448327393953328,0.023923444976076555,0.00306548645438173,0.0027090656948431,1.05,1.0,0.21794494717703372,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_001312505.1 [Ruminococcus] faecis JCM 15917 strain=JCM 15917, ASM131250v1",74084a0ba33e0aad9e3ea50a89ace6e7,0.034988038277511964,80000,35,3214000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.899399928181046,0.9363741239942727,0.9178870260876593,0.9363741239942727,False,84,12998,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
79000,0.003027167873701958,0.03778096604495457,0.003027167873701958,0.0025800625665172382,1.0126582278481013,1.0,0.11179444134592212,/tmp/nxf.XXXXdqj4NW/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000433635.1 Ruminococcus sp. CAG:254, MGS254",97384978680cf4197a3ae067d0abfc7b,0.03778096604495457,79000,36,3135000,ERR480762.fastq.gz,ERR480762,059f2193,26097000,51,DNA,1000,26097,True,0.8925006867009092,0.9377852406464192,0.9151429636736642,0.9377852406464192,False,80,13078,31007,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635
