intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1409000,0.08297508980625405,0.6999503229011426,0.08297508980625405,0.1397589194946023,2.0489709013484743,2.0,1.3682035093560325,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547395.1 uncultured Opitutales bacterium, UMGS982",d6434e3f0d29708bef90aac33a03ad39,0.6999503229011426,1409000,0,6556000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9523638383161117,0.9930293902762589,0.9726966142961853,0.9930293902762589,False,2887,2887,20657,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__UMGS1490;s__UMGS1490 sp900547395
134000,0.00789117248689712,0.04180967238689547,0.00789117248689712,0.006922592825676526,1.0671641791044777,1.0,0.2785292180077839,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.04180967238689547,134000,11,2745000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9094262404229511,0.9396502011597782,0.9245382207913646,0.9396502011597782,False,143,7489,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
343000,0.02019904599257994,0.019981834695731154,0.007773393793062835,0.00784237788643075,1.2272727272727273,1.0,0.48603075552561936,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003464595.1 Bacteroides intestinalis strain=AF14-32, ASM346459v1",5018c46a831958831fc599a735d21972,0.051922494701786254,132000,12,2613000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9263416545597332,0.9436498889899944,0.9349957717748638,0.9436498889899944,False,162,7651,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis_A
131000,0.007714504446145692,0.0510323334631866,0.007714504446145692,0.006728953865517742,1.0610687022900764,1.0,0.23945629223447515,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432135.1 Firmicutes bacterium CAG:124, MGS124",6b915c74416fbc7426b7dfb5b1f7e785,0.0510323334631866,131000,13,2482000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9090225719496329,0.9433299774770472,0.92617627471334,0.9433299774770472,False,139,7790,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
127000,0.007478947058477121,0.04912959381044488,0.007478947058477121,0.0068257733455971345,1.110236220472441,1.0,0.35997258112322705,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.04912959381044488,127000,14,2355000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9084700143648976,0.9426274058212692,0.9255487100930835,0.9426274058212692,False,141,7931,20657,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
133000,0.007832283139979978,0.047410358565737054,0.00700783228313998,0.006051217504961999,1.050420168067227,1.0,0.21881036245868124,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.05298804780876494,119000,15,2236000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9092926774194543,0.9440258372775291,0.9266592573484917,0.9440258372775291,False,125,8056,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
156000,0.009186738119074259,0.016100749242786545,0.005947824038631411,0.005325071404366558,1.0891089108910892,1.0,0.4688095287822462,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",36e5cf9f0e4c0a0411f3300c5364f87f,0.024868483978957436,101000,16,2135000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9121410202394885,0.9301267686189233,0.9211338944292059,0.9301267686189233,False,110,8166,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
95000,0.005594487957128556,0.0390625,0.005594487957128556,0.004792564263929902,1.0421052631578946,1.0,0.20082930556146225,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544375.1 uncultured Ruminococcaceae bacterium, UMGS668",10109c779a5baf5bc4fa694e8a809e35,0.0390625,95000,17,2040000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9033133695906889,0.9383988171070825,0.9208560933488856,0.9383988171070825,False,99,8265,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375
85000,0.005005594487957128,0.03698868581375109,0.005005594487957128,0.004356876603572639,1.0588235294117647,1.0,0.23529411764705882,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547155.1 uncultured bacterium, UMGS951",9e140e39c86d586fed55d4cc129258c8,0.03698868581375109,85000,18,1955000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9013454848095204,0.9373956193424782,0.9193705520759993,0.9373956193424782,False,90,8355,20657,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__Spyradomonas excrementavium
87000,0.005123373181791414,0.01894544624514951,0.004887815794122843,0.005034612964128383,1.2530120481927711,1.0,0.5342120307806112,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.01985847979913262,83000,19,1872000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9017566073202857,0.9260328480172701,0.9138947276687779,0.9260328480172701,False,104,8459,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
422000,0.024851304399034213,0.011497556769186549,0.004711147753371415,0.004986203224088687,1.2875,1.0,0.5743202503830072,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000513195.1 Bacteroides timonensis, AP1",866b9dfffc66fc248b42c5707cded6b0,0.06064961195745904,80000,20,1792000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9301141653760193,0.9465289092108661,0.9383215372934427,0.9465289092108661,False,103,8562,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides timonensis
89000,0.005241151875625699,0.010489974770946753,0.004652258406454272,0.003969598683255071,1.0379746835443038,1.0,0.19113504899419623,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001881565.1 Eisenbergiella tayi strain=DSM 26961, ASM188156v1",9baf6a48dca37589fb064628236b2af5,0.011817819678661532,79000,21,1713000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9021585664998409,0.9166564842119809,0.9094075253559109,0.9166564842119809,False,82,8644,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi
78000,0.0045933690595371295,0.028828154249344814,0.0045344797126199874,0.0038727792031756788,1.0389610389610389,1.0,0.19350213539936806,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150425.1 [Eubacterium] siraeum strain=DSM 15702, ASM2515042v1",7c24794bacadf19541e3a6bc077d6d28,0.02920254586297267,77000,22,1636000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8998278654214861,0.9330613714371528,0.9164446184293195,0.9330613714371528,False,80,8724,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
76000,0.0044755903657028445,0.03871625063678044,0.0044755903657028445,0.0038727792031756788,1.0526315789473684,1.0,0.22329687826943606,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435975.1 Oscillibacter sp. CAG:241, MGS241",69562c3cd3eb99b63b3b579067a35f6c,0.03871625063678044,76000,23,1560000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8993696788495479,0.9382350071667666,0.9188023430081572,0.9382350071667666,False,80,8804,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975
75000,0.004416701018785702,0.03736920777279522,0.004416701018785702,0.003921188943215375,1.08,1.0,0.3166491223210111,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003522105.1 Oscillibacter sp., ASM352210v1",3a0c55ad38bb72b6562163e2580de420,0.03736920777279522,75000,24,1485000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8991361335832438,0.9375837600421713,0.9183599468127075,0.9375837600421713,False,81,8885,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp003522105
78000,0.0045933690595371295,0.02332555814728424,0.004122254284199988,0.003727549983056591,1.1,1.0,0.34434202266268427,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003324185.1 Faecalibacterium prausnitzii strain=ATCC 27768, ASM332418v1",a294186b3cb8cdd319bb9d5fdcde1f5a,0.02599133622125958,70000,25,1415000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8998278654214861,0.9309325335721298,0.9153801994968079,0.9309325335721298,False,77,8962,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii
82000,0.0048289264472057,0.01691065118626956,0.00394558624344856,0.003485501282858111,1.0746268656716418,1.0,0.31449712695082804,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.020696617869762745,67000,26,1348000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9007106662255362,0.9267837689233702,0.9137472175744532,0.9267837689233702,False,72,9034,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
61000,0.003592250161945704,0.050205761316872426,0.003592250161945704,0.0031466331025802393,1.0655737704918034,1.0,0.24753555525477874,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437855.1 Clostridium sp. CAG:567, MGS567",420bf35d36562302d392540e5861f73b,0.050205761316872426,61000,27,1287000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.895500868192533,0.9430279820390157,0.9192644251157744,0.9430279820390157,False,65,9099,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000437855
68000,0.004004475590365703,0.018417874396135264,0.003592250161945704,0.003195042842619935,1.0819672131147542,1.0,0.32868750255349866,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.020531400966183576,61000,28,1226000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8974103854711553,0.9266381330208965,0.9120242592460259,0.9266381330208965,False,66,9165,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
66000,0.0038866968965314175,0.01128322815069803,0.003474471468111419,0.002856174662342063,1.0,1.0,0.0,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",5ed7bd7e8a301425ed2ad891c3e399f5,0.012621916236374068,59000,29,1167000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8968852380241122,0.9178403847350691,0.9073628113795906,0.9178403847350691,False,59,9224,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
58000,0.003415582121194276,0.012040557667934094,0.0033566927742771334,0.002807764922302367,1.0175438596491229,1.0,0.13128622409733126,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025148635.1 Butyricimonas virosa strain=DSM 23226, ASM2514863v1",f1e48f4468897441260545c7b17e1afc,0.0122517955217575,57000,30,1110000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8946157985431302,0.9173049147674492,0.9059603566552897,0.9173049147674492,False,58,9282,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas virosa
114000,0.006713385548554267,0.016398158803222096,0.0033566927742771334,0.002856174662342063,1.0350877192982457,1.0,0.1840015523105529,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.03279631760644419,57000,31,1053000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.9065484330221154,0.9351871506611901,0.9208677918416528,0.9351871506611901,False,59,9341,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
69000,0.004063364937282846,0.019004837595024186,0.003238914080442848,0.002807764922302367,1.0545454545454545,1.0,0.22709083630539628,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900112995.1 Lactobacillus rogosae strain=ATCC 27753, IMG-taxon 2597490368 annotated assembly",ed1efb2cfdd72a79a58a29bdfe7eb6ab,0.023842432619212164,55000,32,998000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8976673068338651,0.9293586476551464,0.9135129772445058,0.9293586476551464,False,58,9399,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae
108000,0.00636004946705141,0.013125911521633447,0.003180024733525705,0.004114827903374159,1.5740740740740742,1.0,0.9737642092692523,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025146565.1 Bacteroides eggerthii strain=DSM 20697, ASM2514656v1",45ad3ec1bc53e1675a4c17a92223f768,0.026251823043266894,54000,33,944000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.90558787257672,0.931114579266651,0.9183512259216855,0.931114579266651,False,85,9484,20657,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii
66000,0.0038866968965314175,0.015280135823429542,0.003180024733525705,0.002662535702183279,1.0185185185185186,1.0,0.13481684980149106,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_005121165.3 Dysosmobacter welbionis strain=J115, ASM512116v3",09a34dca3e142e3d9e58ce200e89b31c,0.01867572156196944,54000,34,890000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8968852380241122,0.924918525672559,0.9109018818483356,0.924918525672559,False,55,9539,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis
53000,0.0031211353866085626,0.026713709677419355,0.0031211353866085626,0.002807764922302367,1.0943396226415094,1.0,0.35096368373091086,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000435055.1 Clostridium sp. CAG:138, MGS138",d260972647a9dc349a6b0e9de9b99b64,0.026713709677419355,53000,35,837000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8930358111735632,0.9314330652108233,0.9122344381921932,0.9314330652108233,False,58,9597,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
52000,0.0030622460396914197,0.022788203753351208,0.003003356692774277,0.0025173064820641915,1.0196078431372548,1.0,0.1386483884679505,/tmp/nxf.XXXXU0fume/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548625.1 uncultured Clostridiales bacterium, UMGS1113",7fb6a71cf2564945789014cdfe1a3486,0.02323503127792672,51000,36,786000,ERR1293166.fastq.gz,ERR1293166,ae62b2cd,16981000,51,DNA,1000,16981,True,0.8927023299198109,0.9288885153650678,0.9107954226424393,0.9288885153650678,False,52,9649,20657,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900548625
