intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
684000,0.021963202003660535,0.2366782006920415,0.021963202003660535,0.026322424486914426,1.5263157894736843,1.0,0.7859570801614779,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000437595.1 Faecalibacterium sp. CAG:74, MGS74",4d3dcfd86dd11d49ff70c883ae03f40b,0.2366782006920415,684000,0,11738000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9278637940399114,0.9721395079651752,0.9500016510025433,0.9721395079651752,False,1044,1044,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp000437595
302000,0.009697203223838423,0.08184818481848184,0.007963266223549433,0.0072865715294236294,1.1653225806451613,1.0,0.4317153248938228,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347255.1 Faecalibacterium sp. I4384 strain=I4384, ASM2334725v1",1ea2dc0eabe05329a021ee2c38093f28,0.09966996699669967,248000,11,7491000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9131086992143463,0.9557933535325951,0.9344510263734707,0.9557933535325951,False,289,7515,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D
237000,0.007610056834601676,0.09232567199065056,0.007610056834601676,0.006757097473652362,1.130801687763713,1.0,0.3948248967186358,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432135.1 Firmicutes bacterium CAG:124, MGS124",6b915c74416fbc7426b7dfb5b1f7e785,0.09232567199065056,237000,12,7254000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.908779634965538,0.954359949320561,0.9315697921430495,0.954359949320561,False,268,7783,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
232000,0.007449507112352696,0.06884057971014493,0.007321067334553511,0.006656245272553074,1.1578947368421053,1.0,0.46976939785950467,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",a0f3a6070b93943510064cfd96143d45,0.07004830917874397,228000,13,7026000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9083997595072301,0.9492065761475333,0.9288031678273817,0.9492065761475333,False,264,8047,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis
219000,0.007032077834505346,0.07940536620739666,0.007032077834505346,0.006706671373102718,1.2146118721461188,1.0,0.5186619684193385,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543975.1 uncultured Prevotella sp., UMGS626",e296806f352222c4bec91bd8f0191705,0.07940536620739666,219000,14,6807000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9073732134015363,0.951543021384709,0.9294581173931227,0.951543021384709,False,266,8313,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975
207000,0.006646758501107793,0.10014513788098693,0.006646758501107793,0.005799001563209117,1.1111111111111112,1.0,0.3292829601536613,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000010425.1 Bifidobacterium adolescentis ATCC 15703 strain=ATCC 15703, ASM1042v1",b0e4a396e8e45e93a40b880914038134,0.10014513788098693,207000,15,6600000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9063711564310084,0.9558824922542463,0.9311268243426274,0.9558824922542463,False,230,8543,39662,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
210000,0.006743088334457181,0.04315576534052596,0.006165109334360852,0.005521658010186072,1.140625,1.0,0.48521432656954117,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900537995.1 Roseburia intestinalis L1-82 strain=L1-82, Roseburia intestinalis strain L1-82",a0a31bbf8562bc7e5e4b2fd755c9aae9,0.04720161834120027,192000,16,6408000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9066269089113058,0.9418877632237251,0.9242573360675155,0.9418877632237251,False,219,8762,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis
240000,0.007706386667951064,0.06187954996690933,0.006004559612111871,0.005446018859361606,1.1550802139037433,1.0,0.5196804540430521,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.07941760423560557,187000,17,6221000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9090038065527358,0.951545896710373,0.9302748516315544,0.951545896710373,False,216,8978,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
292000,0.009376103779340462,0.06476683937823834,0.005619240278714317,0.005193888356613383,1.177142857142857,1.0,0.4106341536736384,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347535.1 Faecalibacterium sp. HTFF strain=HTFF, ASM2334753v1",b856be3bf596906f871150b46d2f180f,0.1080680977054034,175000,18,6046000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9125060098558464,0.9573106541000613,0.9349083319779539,0.9573106541000613,False,206,9184,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885
165000,0.005298140834216356,0.0818452380952381,0.005298140834216356,0.004613988200292471,1.1090909090909091,1.0,0.3484716730052133,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545495.1 uncultured Clostridiales bacterium, UMGS785",8a5206463096ec0f2c1ea5850680a793,0.0818452380952381,165000,19,5881000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9023498917242974,0.952107849012661,0.9272288703684792,0.952107849012661,False,183,9367,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545495
176000,0.005651350223164114,0.0406686626746507,0.0052339209453167645,0.004866118703040694,1.1840490797546013,1.0,0.5781211773933618,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003437535.1 Bacteroides plebeius strain=TF10-3AC, ASM343753v1",a7ecbd3721b16f24d500d3be2e3d8b6f,0.043912175648702596,163000,20,5718000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9034925033128286,0.9405546150296202,0.9220235591712245,0.9405546150296202,False,193,9560,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A
148000,0.004752271778569823,0.06678700361010831,0.004752271778569823,0.0039836619434219156,1.0675675675675675,1.0,0.25100237325684743,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544255.1 uncultured Sutterella sp., UMGS655",b2ca8f7b6e23e689b8ee0fb05184e5d7,0.06678700361010831,148000,21,5570000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9004281098909693,0.9483196384106735,0.9243738741508214,0.9483196384106735,False,158,9718,39662,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus;s__Duodenibacillus sp900544255
147000,0.004720161834120027,0.05438401775804662,0.004720161834120027,0.0042105793958953155,1.1360544217687074,1.0,0.44629168617297205,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432515.1 Bacteroides sp. CAG:545, MGS545",030762aa385c36a1055a35c4f3fe9bf4,0.05438401775804662,147000,22,5423000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9003084194008345,0.9445073010978815,0.922407860249358,0.9445073010978815,False,167,9885,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000432515
158000,0.005073371223067784,0.05383177570093458,0.004623832000770638,0.0046644143008421155,1.2847222222222223,1.0,0.7422113584534287,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",b86d494b379656b1b7a7b4d8bf763e29,0.059065420560747664,144000,23,5279000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9015832124040816,0.946037814418747,0.9238105134114143,0.946037814418747,False,185,10070,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235
161000,0.005169701056417173,0.044617784711388456,0.004591722056320842,0.003882809742322626,1.0769230769230769,1.0,0.3146076050126431,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",bb4d1c2199066ffc1226ec8433ce5698,0.050234009360374414,143000,24,5136000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9019157870215394,0.9430383829041837,0.9224770849628616,0.9430383829041837,False,154,10224,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
136000,0.00436695244517227,0.044988422097254385,0.00436695244517227,0.003882809742322626,1.1323529411764706,1.0,0.3797991638277929,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543815.1 uncultured Prevotellaceae bacterium, UMGS608",dbdd315d6d063f54d18de910132474cc,0.044988422097254385,136000,25,5000000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.898936447810033,0.9410012731220365,0.9199688604660348,0.9410012731220365,False,154,10378,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900543815
129000,0.004142182834023697,0.06861702127659575,0.004142182834023697,0.0036306792395744037,1.1162790697674418,1.0,0.34389260484990436,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436335.1 Clostridium sp. CAG:217, MGS217",652326cbc9a7d4826b1c7880ac5dc725,0.06861702127659575,129000,26,4871000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8980055177722669,0.9488224205244321,0.9234139691483495,0.9488224205244321,False,144,10522,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335
133000,0.004270622611822881,0.061079545454545456,0.004142182834023697,0.003555040088749937,1.0930232558139534,1.0,0.3160281722579769,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548615.1 uncultured Clostridiales bacterium, UMGS1099",3ebf54e6924e9f70834c5cfeab07ee71,0.06297348484848485,129000,27,4742000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8985433679250576,0.9472270093448808,0.9228851886349692,0.9472270093448808,False,141,10663,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615
127000,0.004077962945124105,0.05274173294265383,0.004045853000674309,0.003353335686551359,1.0555555555555556,1.0,0.2290614236454256,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000431015.1 Alistipes sp. CAG:514, MGS514",c51a462f448063c67eef7892545b57eb,0.053160318124738384,126000,28,4616000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8977304300777996,0.9440859207520442,0.920908175414922,0.9440859207520442,False,133,10796,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015
124000,0.003981633111774716,0.041416165664662656,0.003981633111774716,0.003353335686551359,1.0725806451612903,1.0,0.28886281755761806,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436915.1 Prevotella sp. CAG:1092, MGS1092",ba888866c78f13d07ff67a9c043727c9,0.041416165664662656,124000,29,4492000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8973097303797299,0.9394759871876678,0.9183928587836989,0.9394759871876678,False,133,10929,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436915
144000,0.004623832000770638,0.06488749345892203,0.003981633111774716,0.0038071705914981594,1.217741935483871,1.0,0.4676724086257413,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900757655.1 uncultured Oscillospiraceae bacterium, ERS537352_6",62739ed4db725e749ac6c8b8c0265374,0.07535321821036106,124000,30,4368000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8999444985043029,0.950566245170746,0.9252553718375245,0.950566245170746,False,151,11080,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655
129000,0.004142182834023697,0.05413732394366197,0.00394952316732492,0.0037315314406736926,1.2032520325203253,1.0,0.624165779436398,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.05677816901408451,123000,31,4245000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8980055177722669,0.9453054983925753,0.9216555080824211,0.9453054983925753,False,148,11228,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
335000,0.010756831390681693,0.03854875283446712,0.003821083389525736,0.004513135999193183,1.504201680672269,1.0,0.7085782851708503,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023347235.1 Faecalibacterium sp. I4179 strain=I4179, ASM2334723v1",907fa411823bfbb5be9253d5f9643455,0.10851959831551668,119000,32,4126000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.9149673054991488,0.9573889169489415,0.9361781112240452,0.9573889169489415,False,179,11407,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A
144000,0.004623832000770638,0.0292781423523473,0.003724753556176348,0.0031012051838031364,1.0603448275862069,1.0,0.23812460891264023,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",70a12b75803f82aa8bff2c80aad9821b,0.03634528016153458,116000,33,4010000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8999444985043029,0.9370731422497593,0.9185088203770311,0.9370731422497593,False,123,11530,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565
118000,0.00378897344507594,0.02509821038847665,0.0036926436117265516,0.00325248348545207,1.1217391304347826,1.0,0.5617956627900207,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",177d80c9d0f18e5195e47e20bdf54706,0.0257529463116543,115000,34,3895000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8964375306707707,0.9307643562751515,0.9136009434729611,0.9307643562751515,False,129,11659,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
139000,0.004463282278521658,0.035703100532414656,0.0036605336672767557,0.0029751399324290254,1.0350877192982457,1.0,0.2940886774428108,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900167555.1 Gemmiger formicilis strain=ATCC 27749, IMG-taxon 2590828806 annotated assembly",316f66857e7940a11e48de3faf3d397d,0.043532727842154714,114000,35,3781000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8993211170888353,0.9403945755403131,0.9198578463145742,0.9403945755403131,False,118,11777,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
132000,0.0042385126673730854,0.029625639644492323,0.003532093889477571,0.0029247138318793807,1.0545454545454545,1.0,0.22709083630539625,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_014297285.1 Dysosmobacter sp. BX15 strain=BX15, ASM1429728v1",bad233d475eff3d0c10d83777dbf9d1c,0.03555076757339079,110000,36,3671000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.898410407340406,0.9366671173660638,0.917538762353235,0.9366671173660638,False,116,11893,39662,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835
124000,0.003981633111774716,0.03912248628884826,0.003435764056128183,0.004588775150017649,1.7009345794392523,1.0,2.5621798300863774,/tmp/nxf.XXXXXSxrne/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_022009815.1 Bacteroidales bacterium, ASM2200981v1",f8f606b936421a86c4d2bce36b637367,0.0453382084095064,107000,37,3564000,ERR2726637.fastq.gz,ERR2726637,c7e248e5,31143000,51,DNA,1000,31143,True,0.8973097303797299,0.9411441862679025,0.9192269583238162,0.9411441862679025,False,182,12075,39662,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795
