intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
835000,0.03811393098411539,0.3230174081237911,0.03811393098411539,0.045546670597339425,1.4802395209580839,1.0,0.758523583326218,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",43f3b48e59443092850964d355a20ac0,0.3230174081237911,835000,0,8538000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.93794659819548,0.9780858567163913,0.9580162274559356,0.9780858567163913,False,1236,1236,27137,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila
364000,0.016614935183494613,0.03262850893182647,0.008170531312762462,0.007185761137929764,1.089385474860335,1.0,0.2852993370905856,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",92c62d3d608447418f79f40c554d2f69,0.06635071090047394,179000,11,4963000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9228004905052892,0.9481977773169317,0.9354991339111105,0.9481977773169317,False,195,5764,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
160000,0.007303268212525105,0.08771929824561403,0.007303268212525105,0.006964660795224233,1.18125,1.0,0.5107821820502355,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000160055.1 Dialister invisus DSM 15470 strain=DSM 15470, ASM16005v1",f5affa7513f69773c6fae6e4919ba6cc,0.08771929824561403,160000,12,4803000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9080466935650281,0.9534026955344609,0.9307246945497445,0.9534026955344609,False,189,5953,27137,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus
159000,0.007257622786196823,0.062151394422310755,0.0071206865072119775,0.006264509709990051,1.0897435897435896,1.0,0.2858140616616404,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000154465.1 Alistipes putredinis DSM 17216 strain=DSM 17216, ASM15446v1",2f08d0845365d89ec7bf59fbef01de57,0.06334661354581674,156000,13,4647000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9079350709876834,0.9473367396296586,0.927635905308671,0.9473367396296586,False,170,6123,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
168000,0.00766843162315136,0.04430379746835443,0.007029395654555413,0.006043409367284519,1.0649350649350648,1.0,0.24641124624688668,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000296465.1 Barnesiella intestinihominis YIT 11860 strain=YIT 11860, Barn_inte_YIT_11860_V1",d196529161357ff3df29b07d59ecfd62,0.04833141542002301,154000,14,4493000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9089158101540967,0.9423247082661564,0.9256202592101266,0.9423247082661564,False,164,6287,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
180000,0.008216176739090744,0.04897418927862343,0.006755523096585722,0.006448759995577993,1.1824324324324325,1.0,0.5072070071847653,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_010509575.1 Faecalibacterium prausnitzii A2-165 strain=JCM 31915, ASM1050957v1",5136f6c0a3924e615495681fbaf7095d,0.05956320317670417,148000,15,4345000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9101462248017894,0.9461935030252949,0.9281698639135422,0.9461935030252949,False,175,6462,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae
142000,0.0064816505386160305,0.07117794486215538,0.0064816505386160305,0.006338209824225227,1.2112676056338028,1.0,0.5150001492614711,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900543625.1 uncultured Clostridiales bacterium, UMGS596",230628a283f5731e4baeb5b079cd6331,0.07117794486215538,142000,16,4203000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9059242283770153,0.9495043735466475,0.9277143009618314,0.9495043735466475,False,172,6634,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625
181000,0.008261822165419024,0.048992355802640726,0.006436005112287748,0.005711758853226222,1.099290780141844,1.0,0.2990520374795463,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020687245.1 Faecalibacterium longum CLA-AA-H243 strain=CLA-AA-H243, ASM2068724v1",e1ff3e2f54ab82a776eb959bb6aa8673,0.06289089645587213,141000,17,4062000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9102451002555649,0.9472026354723438,0.9287238678639544,0.9472026354723438,False,155,6789,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
142000,0.0064816505386160305,0.029130253849354974,0.006390359685959467,0.005343258282050337,1.0357142857142858,1.0,0.1855768722395226,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",85c74583c59734abc0e8f1a3e909b79d,0.029546400332917187,140000,18,3922000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9059242283770153,0.9332755615527044,0.9195998949648598,0.9332755615527044,False,145,6934,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
138000,0.006299068833302903,0.05511182108626198,0.006299068833302903,0.005380108339167925,1.0579710144927537,1.0,0.2628747412640153,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900546145.1 uncultured Desulfovibrio sp., UMGS847",6dbbcea18d51e07dd4916438bc39845b,0.05511182108626198,138000,19,3784000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9054168154268781,0.9447535331366544,0.9250851742817663,0.9447535331366544,False,146,7080,27137,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp900546145
135000,0.0061621325543180575,0.08108108108108109,0.0061621325543180575,0.005601208681873457,1.125925925925926,1.0,0.3317658618749436,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432275.1 Proteobacteria bacterium CAG:495, MGS495",4ba83b7ea741e03e84710521b1adc3b2,0.08108108108108109,135000,20,3649000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.905026702009491,0.9519327431979484,0.9284797226037197,0.9519327431979484,False,152,7232,27137,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__CAZU01 sp000432275
137000,0.006253423406974621,0.020762317942361327,0.006116487127989775,0.005195858053579983,1.0522388059701493,1.0,0.22250823158023245,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",c28ea957513bf36bf9dc694cd077b880,0.02122714595599628,134000,21,3515000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9052877093660685,0.9272438319253431,0.9162657706457058,0.9272438319253431,False,141,7373,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus
126000,0.00575132371736352,0.04760105780128447,0.00575132371736352,0.004790507425286509,1.0317460317460319,1.0,0.1753231907490041,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434235.1 Alistipes sp. CAG:268, MGS268",681ede2914dbd0fd440c5298cddc77fa,0.04760105780128447,126000,22,3389000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9038032083769727,0.9420434055786704,0.9229233069778215,0.9420434055786704,False,130,7503,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes avistercoris
127000,0.005796969143691802,0.03247631935047361,0.005477451159393828,0.004569407082580978,1.0333333333333334,1.0,0.1795054935711501,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025145845.1 Alistipes shahii WAL 8301 strain=WAL 8301, ASM2514584v1",ce3fdcea4344bf5e1303cba1f2181070,0.03437077131258457,120000,23,3269000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9039433119134203,0.9360473734583448,0.9199953426858825,0.9360473734583448,False,124,7627,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
130000,0.005933905422676648,0.03027055987141709,0.005157933175095855,0.004495706968345801,1.079646017699115,1.0,0.35552760047080834,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_900079775.1 Prevotella lascolaii strain=khD1, PRJEB13540",3af3dfa366a80634ffe61a624b5c11d2,0.0348245379051701,113000,24,3156000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9043572241692491,0.9362881286071804,0.9203226763882147,0.9362881286071804,False,122,7749,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella lascolaii
112000,0.005112287748767573,0.03333333333333333,0.005112287748767573,0.004237756568522681,1.0267857142857142,1.0,0.16145661892879573,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000585335.1 Cloacibacillus evryensis DSM 19522 strain=DSM 19522, ASM58533v1",bcea0d7e3be73688bf2ca1e41ae0cc51,0.03333333333333333,112000,25,3044000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9017183092517955,0.9354850213892802,0.9186016653205379,0.9354850213892802,False,115,7864,27137,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis
117000,0.005340514880408983,0.046422487223168656,0.004975351469782728,0.004569407082580978,1.1376146788990826,1.0,0.3941752487879053,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",c788aae2c6f3cc3e1e9802e6b555f644,0.049829642248722314,109000,26,2935000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.902490847925286,0.9428889464274864,0.9226898971763862,0.9428889464274864,False,124,7988,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
114000,0.005203578601424137,0.02369460289600702,0.004929706043454446,0.00401665622581715,1.0092592592592593,1.0,0.09577852252582036,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",d7e7663bc3ede65000c2f57952616ae4,0.025010969723562967,108000,27,2827000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9020313053797538,0.9302309708932793,0.9161311381365166,0.9302309708932793,False,109,8097,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
108000,0.004929706043454446,0.039311119430924746,0.0047927697644696,0.0044588569112282124,1.1523809523809523,1.0,0.4316293026142727,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_025150425.1 [Eubacterium] siraeum strain=DSM 15702, ASM2515042v1",7c24794bacadf19541e3a6bc077d6d28,0.040434294271808315,105000,28,2722000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9010755311917519,0.9390341139830096,0.9200548225873808,0.9390341139830096,False,121,8218,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
106000,0.004838415190797882,0.046708185053380785,0.0047927697644696,0.004200906511405093,1.0857142857142856,1.0,0.2799416848895061,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001025215.1 Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505 strain=JCM 1200, ASM102521v1",601139f282aa073e842d57ff1801e54a,0.04715302491103203,105000,29,2617000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9007453363393702,0.941868740666172,0.9213070385027711,0.941868740666172,False,114,8332,27137,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum
110000,0.00502099689611101,0.05273937532002048,0.004701478911813036,0.003979806168699561,1.0485436893203883,1.0,0.2149120739920258,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900317855.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG332",c2b566a05cbb2e1d88d0910d43080bf0,0.05632360471070148,103000,30,2514000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9013997848109927,0.9451565190582061,0.9232781519345994,0.9451565190582061,False,108,8440,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855
100000,0.0045645426328281904,0.014567392583872867,0.004518897206499908,0.0039061060544643843,1.0707070707070707,1.0,0.3827736428585135,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",a202750eddf2c7f9735c9117362a41a6,0.014714537963507945,99000,31,2415000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.8997167976016152,0.9206052840921042,0.9101610408468597,0.9206052840921042,False,106,8546,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus
113000,0.005157933175095855,0.02418172936003908,0.004518897206499908,0.0039061060544643843,1.0707070707070707,1.0,0.3257477878100425,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_020554845.1 Blautia faecis strain=DFI.3.66, ASM2055484v1",966f2aea56b388fc36102b75054e49d4,0.027601367855398143,99000,32,2316000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9018754862162015,0.9320302581747981,0.9169528721954998,0.9320302581747981,False,106,8652,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis
101000,0.0046101880591564726,0.0271307207454097,0.004518897206499908,0.0041272063971699155,1.1313131313131313,1.0,0.6612883758922387,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023744375.1 Parabacteroides sp. AD58 strain=AD58, ASM2374437v1",4bed97cbc3e251c83726af22eb357225,0.027678816114003836,99000,33,2217000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.8998923535467476,0.93208146693055,0.9159869102386489,0.93208146693055,False,112,8764,27137,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900548175
91000,0.004153733795873653,0.03588516746411483,0.004108088369545372,0.0033533551977005566,1.011111111111111,1.0,0.10482201257840672,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000177335.1 Pyramidobacter piscolens W5455 strain=W5455, ASM17733v1",684aeedf131ab7de489d1138526985d2,0.03628389154704944,90000,34,2127000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.8980545526089112,0.9370420821421319,0.9175483173755216,0.9370420821421319,False,91,8855,27137,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens
111000,0.005066642322439292,0.031797070382279385,0.00406244294321709,0.003316505140582968,1.0112359550561798,1.0,0.10540260134434672,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_018228685.1 Clostridiaceae bacterium Marseille-Q4149 strain=Marseille-Q4149, ASM1822868v1",1bba9d7c75b903b81673df1b6344def2,0.03965702036441586,89000,35,2038000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.9015597503717736,0.9386767910839482,0.9201182707278609,0.9386767910839482,False,90,8945,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp001916855
90000,0.004108088369545372,0.036273701566364384,0.004016797516888808,0.0032796550834653794,1.0113636363636365,1.0,0.10599294378510017,/tmp/nxf.XXXXBzCuN6/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900539695.1 uncultured Ruminococcaceae bacterium, UMGS168",647cc15ec7adb7648c056fd8c58d5d73,0.03709810387469085,88000,36,1950000,ERR480935.fastq.gz,ERR480935,3e002059,21908000,51,DNA,1000,21908,True,0.8978599980842775,0.9374499123461923,0.9176549552152349,0.9374499123461923,False,89,9034,27137,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695
