intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1665000,0.056379520520113774,0.5224348917477252,0.056379520520113774,0.07750777381089485,1.6168168168168169,1.0,1.1999822644157663,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018847895.1 Akkermansia muciniphila strain=Akk0196, ASM1884789v1",442a6fcabd8680d9ec163fa382ba4ec9,0.5224348917477252,1665000,0,9552000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.945174908412117,0.9873502014274926,0.9662625549198048,0.9873502014274926,False,2692,2692,34732,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp001580195
177000,0.0059934985778138964,0.08689248895434462,0.0059934985778138964,0.005528043303005874,1.0847457627118644,1.0,0.2785029953416099,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900552725.1 uncultured Clostridiales bacterium, UMGS1541",a337085481df899116f785d26528f9eb,0.08689248895434462,177000,11,4602000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.9045344375223331,0.9532256720399057,0.9288800547811193,0.9532256720399057,False,192,9569,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552725
176000,0.0059596370039279424,0.05874499332443257,0.0059596370039279424,0.005528043303005874,1.0909090909090908,1.0,0.3066076718916373,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004556395.1 Clostridiales bacterium, ASM455639v1",99f7c771a407e4f9bd8881739f874213,0.05874499332443257,176000,12,4426000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.9044339557564889,0.945936914232504,0.9251854349944965,0.945936914232504,False,192,9761,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__SFHK01;s__SFHK01 sp004556395
174000,0.0058919138561560344,0.0871743486973948,0.0058919138561560344,0.005470459518599562,1.0919540229885059,1.0,0.3082089121331477,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_001025195.1 Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043 strain=JCM 1194, ASM102519v1",9b566e78d1f78d933a35825fd06d987a,0.0871743486973948,174000,13,4252000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.9042313019820678,0.9532862042778592,0.9287587531299635,0.9532862042778592,False,190,9951,34732,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum
156000,0.005282405526208858,0.07102272727272728,0.0050792360828931325,0.005009789243349073,1.16,1.0,0.4013311184877977,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900548615.1 uncultured Clostridiales bacterium, UMGS1099",3ebf54e6924e9f70834c5cfeab07ee71,0.07386363636363637,150000,14,4102000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.9022972670283106,0.9501941807716506,0.9262457238999806,0.9501941807716506,False,174,10125,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615
146000,0.004943789787349316,0.10633648943918426,0.004943789787349316,0.005672002764021651,1.3493150684931507,1.0,0.8242262104163663,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900313295.1 uncultured Clostridiales bacterium, Rumen uncultured genome RUG798",9182774a91ef0b5ef3f7a9a19a0f70e9,0.10633648943918426,146000,15,3956000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.9011259370053939,0.9570074961527262,0.92906671657906,0.9570074961527262,False,197,10322,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900313295
134000,0.004537450900717865,0.055926544240400666,0.004537450900717865,0.004174824369457561,1.0820895522388059,1.0,0.324347967344787,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_002320595.1 Catabacter sp. UBA1685, ASM232059v1",572e5179ff10a5c045e3e16b45e039e1,0.055926544240400666,134000,16,3822000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.89961178489924,0.9450254183704576,0.9223186016348488,0.9450254183704576,False,145,10467,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595
128000,0.00433428145740214,0.07150900900900901,0.004300419883516186,0.004002073016238627,1.094488188976378,1.0,0.36442319576082316,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000431075.1 Firmicutes bacterium CAG:555, MGS555",456f2dd56065b4627e2e9388f3e6aa37,0.07207207207207207,127000,17,3695000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8988040928265844,0.9497368185485051,0.9242704556875447,0.9497368185485051,False,139,10606,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp000431075
130000,0.004402004605174048,0.030165190327986594,0.004266558309630231,0.0038581135552228493,1.0634920634920635,1.0,0.37259347918430163,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003461245.1 Blautia sp. AF19-10LB strain=AF19-10LB, ASM346124v1",1010f41a1cf51346c99c112643c1110b,0.031122815417763947,126000,18,3569000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8990773740953887,0.9342272417164244,0.9166523079059066,0.9342272417164244,False,134,10740,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615
124000,0.004198835161858323,0.06006893156080748,0.0041311120140864145,0.003915697339629161,1.1147540983606556,1.0,0.36656852090160486,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900553805.1 uncultured Clostridiales bacterium, UMGS1651",0e7446efb6a151d910048c5e326ebb54,0.06105366814377154,122000,19,3447000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8982447402832859,0.9466521524339144,0.9224484463586002,0.9466521524339144,False,136,10876,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900553805
126000,0.004266558309630231,0.06918238993710692,0.0040972504402004605,0.00411724058505125,1.1818181818181819,1.0,0.46354722850843494,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900554275.1 uncultured Clostridiales bacterium, UMGS1702",97fad30f66409a53122d1e91c1547f7e,0.07204116638078903,121000,20,3326000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8985265927775474,0.9497288313245982,0.9241277120510728,0.9497288313245982,False,143,11019,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900554275
124000,0.004198835161858323,0.04604758250191865,0.0040633888663145065,0.0038581135552228493,1.1166666666666667,1.0,0.41197356981027583,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018918025.1 Oscillibacter sp. MSJ-31 strain=MSJ-31, ASM1891802v1",b4b9b3d4ee70eb2a856753f090684864,0.047582501918649274,120000,21,3206000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8982447402832859,0.9420362036510393,0.9201404719671626,0.9420362036510393,False,134,11153,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525
118000,0.003995665718542598,0.0359375,0.003894080996884735,0.0035701946331912933,1.0782608695652174,1.0,0.29921131363626535,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900545925.1 uncultured Clostridiales bacterium, UMGS830",4b857dddb16cfeb2fb707c915e51ee8b,0.036875,115000,22,3091000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8973716317294339,0.9373390416442212,0.9173553366868276,0.9373390416442212,False,124,11277,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925
115000,0.003894080996884735,0.04657756176589713,0.003894080996884735,0.003455027064378671,1.0434782608695652,1.0,0.20393111999232305,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900547295.1 uncultured Clostridiales bacterium, UMGS973",78c07356843dad2a5e7a2962b7ae7190,0.04657756176589713,115000,23,2976000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8969186174973947,0.9416419947060152,0.919280306101705,0.9416419947060152,False,120,11397,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295
114000,0.0038602194229987808,0.05144404332129964,0.0038602194229987808,0.003512610848784982,1.0701754385964912,1.0,0.28774069240099515,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000434055.1 Ruminococcus sp. CAG:488, MGS488",7175fd45f677fadf61ad1e2e230c1499,0.05144404332129964,114000,24,2862000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8967650345665709,0.9434786146748461,0.9201218246207085,0.9434786146748461,False,122,11519,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055
112000,0.0037924962752268723,0.05128205128205128,0.0037924962752268723,0.003598986525394449,1.1160714285714286,1.0,0.3203105556187875,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900551415.1 uncultured Clostridiales bacterium, UMGS1400",ed9df1e7caca07ca18f24614919fea40,0.05128205128205128,112000,25,2750000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8964538657835877,0.9434202712785419,0.9199370685310648,0.9434202712785419,False,125,11644,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp900551415
133000,0.004503589326831911,0.025108422734535493,0.003724773127454964,0.004174824369457561,1.3181818181818181,1.0,0.8731533051044793,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_019417795.1 Clostridiales bacterium, ASM1941779v1",5a199efdf60fbe8e0dc767e0c79a1bc4,0.03035836566993837,110000,26,2640000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8994796632970347,0.9337717970863865,0.9166257301917106,0.9337717970863865,False,145,11789,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp019417795
105000,0.003555465258025193,0.03972498090145149,0.0035216036841392386,0.0034262351721755153,1.1442307692307692,1.0,0.42558261492943705,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900540595.1 uncultured Ruminococcaceae bacterium, UMGS262",fb276673410c3357d6562d9053bfcbc0,0.040106951871657755,104000,27,2536000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8953201556843094,0.9388844584117574,0.9171023070480334,0.9388844584117574,False,119,11908,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595
99000,0.003352295814709468,0.04032586558044807,0.003352295814709468,0.003023148681331337,1.0606060606060606,1.0,0.23860629921247908,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000431775.1 Clostridium sp. CAG:413, MGS413",6fde1c1d5594807d18e314612242d950,0.04032586558044807,99000,28,2437000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8942877888742875,0.9389846741421847,0.9166362315082361,0.9389846741421847,False,105,12013,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775
97000,0.0032845726669375594,0.05159574468085106,0.0032845726669375594,0.003051940573534493,1.092783505154639,1.0,0.2901288098859854,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000436335.1 Clostridium sp. CAG:217, MGS217",652326cbc9a7d4826b1c7880ac5dc725,0.05159574468085106,97000,29,2340000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8939299897899113,0.9435330886724947,0.918731539231203,0.9435330886724947,False,106,12119,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335
248000,0.008397670323716647,0.03131115459882583,0.003250711093051605,0.003800529770816538,1.375,1.0,0.6959705453537527,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_900544195.1 uncultured Alistipes sp., UMGS648",db3d2dc202942419b245a54b0f9dbfa8,0.08088714938030006,96000,30,2244000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.910536231774699,0.951888046538579,0.931212139156639,0.951888046538579,False,132,12251,34732,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900544195
95000,0.003216849519165651,0.05064655172413793,0.0031829879452796965,0.002879189220315559,1.0638297872340425,1.0,0.28466145021829053,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_000432435.1 Eubacterium sp. CAG:180, MGS180",6aaa52329b08c80e1697031516b7eac0,0.05118534482758621,94000,31,2150000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.893564883681927,0.9433853550862638,0.9184751193840954,0.9433853550862638,False,100,12351,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435
115000,0.003894080996884735,0.026801667659321026,0.0030475416497358796,0.003311067603362893,1.2777777777777777,1.0,1.0855390650402204,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_018784445.1 Gemmiger formicilis strain=MCC627, ASM1878444v1",05a0256de479fcb370d77f1d0c2ed04a,0.03424657534246575,90000,32,2060000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8969186174973947,0.9359809354976124,0.9164497764975035,0.9359809354976124,False,115,12466,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775
88000,0.0029798185019639712,0.017657803937487313,0.0029459569280780172,0.00267764597489347,1.0689655172413792,1.0,0.29529270295781906,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_003697165.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 strain=ATCC 11775, ASM369716v2",84efa859553c7c5d22f6f6377fa345fd,0.017860767201136593,87000,33,1973000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.892224839980768,0.9241097057179746,0.9081672728493713,0.9241097057179746,False,93,12559,34732,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
91000,0.003081403223621834,0.03697183098591549,0.0028443722064201544,0.0025048946216745366,1.0357142857142858,1.0,0.18557687223952263,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_023921805.1 Ruminococcus sp. FMBCY1 strain=FMBCY1, ASM2392180v1",7a52d4f8398040e086a9380334cecdba,0.04005281690140845,84000,34,1889000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.892811499013272,0.9388595934536703,0.9158355462334711,0.9388595934536703,False,87,12646,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp003526955
100000,0.0033861573885954218,0.0302803738317757,0.002742787484762292,0.0028503973281124037,1.2222222222222223,1.0,0.7200822998230956,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000765235.1 Oscillibacter sp. ER4 strain=ER4, ASM76523v1",b86d494b379656b1b7a7b4d8bf763e29,0.037383177570093455,81000,35,1808000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8944640394289427,0.937590631304692,0.9160273353668174,0.937590631304692,False,99,12745,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235
75000,0.0025396180414465662,0.029892387405340774,0.0025396180414465662,0.0022745594840492918,1.0533333333333332,1.0,0.2246973272847029,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCA_004556155.1 Clostridiales bacterium, ASM455615v1",3d89c493c46961e548c60f36a9d5662a,0.029892387405340774,75000,36,1733000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8894327280726328,0.9334886275350819,0.9114606778038574,0.9334886275350819,False,79,12824,34732,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__SFMI01;s__SFMI01 sp004556155
79000,0.0026750643369903835,0.0318606627017842,0.0025396180414465662,0.002332143268455603,1.08,1.0,0.2712931993250107,/tmp/nxf.XXXXMyvNpl/sourmash_database/gtdb-rs214-reps.k51.zip,"GCF_000196555.1 Bifidobacterium longum subsp. longum JCM 1217 strain=JCM 1217, ASM19655v1",4e5724ba16e37517faabf3d6eac4a812,0.033559898045879354,75000,37,1658000,ERR688370.fastq.gz,ERR688370,7346cd5d,29532000,51,DNA,1000,29532,True,0.8903393602791797,0.9356092830788766,0.9129743216790281,0.9356092830788766,False,81,12905,34732,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
